"","season","course","perm_tourn","round","hole","shot_num","player","shot_degrees","aim_degrees","mins_since_obs","last_wind_speed","last_wind_gust","last_wind_dir_degrees","last_wind_dir","mean_wind_2hrs_before","rain_2_hrs_before","rain_4_hrs_before","rain_6_hrs_before","rain_12_hrs_before","rain_18_hrs_before","rain_24_hrs_before","rain_36_hrs_before","rain_48_hrs_before"
"11465",2017,552,464,2,3,4,23108,19.7241029745609,19.7241029745609,11,10,NA,200,"SSW",9.8,0.03,0.05,0.09,0.53,0.53,0.53,0.53,0.53
"11466",2017,552,464,2,4,1,23108,6.43022517620103,12.9004699712111,13,10,NA,200,"SSW",9.8,0.03,0.05,0.08,0.53,0.53,0.53,0.53,0.53
"11467",2017,552,464,2,4,2,23108,357.354725832686,355.597877780088,19,10,NA,200,"SSW",9.8,0.03,0.05,0.08,0.53,0.53,0.53,0.53,0.53
"11468",2017,552,464,2,4,3,23108,340.365508364647,340.283404743378,21,10,NA,200,"SSW",9.8,0.03,0.05,0.08,0.53,0.53,0.53,0.53,0.53
"11469",2017,552,464,2,4,4,23108,161.851051028862,161.851051028862,24,10,NA,200,"SSW",9.8,0.03,0.05,0.08,0.53,0.53,0.53,0.53,0.53
"11470",2017,552,464,2,5,1,23108,110.693765334717,114.294787709046,35,10,NA,200,"SSW",9.8,0.03,0.05,0.07,0.53,0.53,0.53,0.53,0.53
"11471",2017,552,464,2,5,2,23108,137.440476808545,122.249840724759,41,10,NA,200,"SSW",9.8,0.03,0.05,0.07,0.53,0.53,0.53,0.53,0.53
"11472",2017,552,464,2,5,3,23108,85.8505320405562,81.8992087870338,45,10,NA,200,"SSW",9.8,0.03,0.05,0.07,0.53,0.53,0.53,0.53,0.53
"11473",2017,552,464,2,5,4,23108,64.4806687327289,62.8016946500162,48,10,NA,200,"SSW",9.8,0.03,0.05,0.07,0.53,0.53,0.53,0.53,0.53
"11474",2017,552,464,2,5,5,23108,262.513643360045,262.513643360045,52,10,NA,200,"SSW",9.8,0.03,0.05,0.07,0.53,0.53,0.53,0.53,0.53
"11475",2017,552,464,2,6,1,23108,200.186411702154,197.792759790056,54,10,NA,200,"SSW",9.8,0.03,0.05,0.07,0.53,0.53,0.53,0.53,0.53
"11476",2017,552,464,2,6,2,23108,199.326823195921,199.580198549295,59,10,NA,200,"SSW",9.8,0.03,0.05,0.07,0.53,0.53,0.53,0.53,0.53
"11477",2017,552,464,2,6,3,23108,10.7212419176514,10.7819915712876,4,9,NA,190,"South",9.8,0.02,0.03,0.07,0.53,0.53,0.53,0.53,0.53
"11478",2017,552,464,2,6,4,23108,189.777200218022,189.777200218022,5,9,NA,190,"South",9.8,0.02,0.03,0.07,0.53,0.53,0.53,0.53,0.53
"11479",2017,552,464,2,7,1,23108,101.511297986065,102.876267680126,5,10,NA,200,"SSW",10,0.02,0.03,0.07,0.53,0.53,0.53,0.53,0.53
"11480",2017,552,464,2,7,2,23108,125.162397970188,124.812509401744,10,10,NA,200,"SSW",10,0.02,0.03,0.07,0.53,0.53,0.53,0.53,0.53
"11481",2017,552,464,2,7,3,23108,311.101800336984,311.101800336984,11,10,NA,200,"SSW",10,0.02,0.03,0.07,0.53,0.53,0.53,0.53,0.53
"11482",2017,552,464,2,8,1,23108,138.856581517196,139.651166202797,18,10,NA,200,"SSW",10,0.02,0.03,0.07,0.53,0.53,0.53,0.53,0.53
"11483",2017,552,464,2,8,2,23108,110.161914687773,109.846309441851,24,10,NA,200,"SSW",10,0.02,0.03,0.06,0.53,0.53,0.53,0.53,0.53
"11484",2017,552,464,2,8,3,23108,89.6765595191387,89.6765595191387,30,10,NA,200,"SSW",10,0.02,0.03,0.06,0.53,0.53,0.53,0.53,0.53
"11485",2017,552,464,2,9,1,23108,228.437269846882,235.044492558098,32,10,NA,200,"SSW",10,0.02,0.03,0.06,0.53,0.53,0.53,0.53,0.53
"11486",2017,552,464,2,9,2,23108,211.06965410697,213.640110929957,38,10,NA,200,"SSW",10,0.02,0.03,0.06,0.53,0.53,0.53,0.53,0.53
"11487",2017,552,464,2,9,3,23108,216.598552198466,217.565203805958,41,10,NA,200,"SSW",10,0.02,0.03,0.06,0.53,0.53,0.53,0.53,0.53
"11488",2017,552,464,2,9,4,23108,229.315248095029,228.649736927691,45,10,NA,200,"SSW",10,0.02,0.03,0.06,0.53,0.53,0.53,0.53,0.53
"11489",2017,552,464,2,9,5,23108,56.9203666922465,56.9203666922465,48,10,NA,200,"SSW",10,0.02,0.03,0.06,0.53,0.53,0.53,0.53,0.53
"11490",2017,552,464,2,10,1,23108,30.2754550192658,27.7662614352953,51,10,NA,200,"SSW",10,0.02,0.03,0.06,0.53,0.53,0.53,0.53,0.53
"11491",2017,552,464,2,10,2,23108,29.0486889215234,27.9669197021534,4,9,NA,180,"South",9.6,0,0.03,0.05,0.53,0.53,0.53,0.53,0.53
"11492",2017,552,464,2,10,3,23108,21.0372389773156,19.4367662002197,1,10,NA,190,"South",9.8,0,0.03,0.05,0.53,0.53,0.53,0.53,0.53
"11493",2017,552,464,2,10,4,23108,358.26874702856,358.26874702856,6,10,NA,190,"South",9.8,0,0.03,0.05,0.53,0.53,0.53,0.53,0.53
"11494",2017,552,464,2,11,1,23108,35.1206929146359,32.5021406179184,9,10,NA,190,"South",9.8,0,0.03,0.05,0.53,0.53,0.53,0.53,0.53
"11495",2017,552,464,2,11,2,23108,129.79961371333,132.314133598109,15,10,NA,190,"South",9.8,0,0.03,0.05,0.53,0.53,0.53,0.53,0.53
"11496",2017,552,464,2,11,3,23108,243.298692767065,243.298692767065,15,10,NA,190,"South",9.8,0,0.03,0.05,0.53,0.53,0.53,0.53,0.53
"11497",2017,552,464,2,12,1,23108,7.23872138304594,8.57065652549157,0,8,NA,180,"South",9.46,0,0.03,0.05,0.53,0.53,0.53,0.53,0.53
"11498",2017,552,464,2,12,2,23108,24.1669747161184,23.9144461090951,5,8,NA,180,"South",9.46,0,0.03,0.05,0.53,0.53,0.53,0.53,0.53
"11499",2017,552,464,2,12,3,23108,21.9712095480711,18.7897328360411,41,3,NA,350,"North",2.625,0,0,0,0,0.03,0.49,0.53,0.53
"11500",2017,552,464,2,12,4,23108,308.066318625007,308.066318625007,42,3,NA,350,"North",2.625,0,0,0,0,0.03,0.49,0.53,0.53
"11501",2017,552,464,2,13,1,23108,207.767281319136,207.279404578675,1,0,NA,0,"North",2.625,0,0,0,0,0.03,0.46,0.53,0.53
"11502",2017,552,464,2,13,2,23108,193.233689344383,193.81443347851,7,0,NA,0,"North",2.625,0,0,0,0,0.03,0.44,0.53,0.53
"11503",2017,552,464,2,13,3,23108,208.180560456804,206.311250934494,14,0,NA,0,"North",2.625,0,0,0,0,0.03,0.44,0.53,0.53
"11504",2017,552,464,2,13,4,23108,36.7641524624236,38.9344236838035,14,0,NA,0,"North",2.625,0,0,0,0,0.03,0.44,0.53,0.53
"11505",2017,552,464,2,13,5,23108,213.367228214098,213.367228214098,15,0,NA,0,"North",2.625,0,0,0,0,0.03,0.44,0.53,0.53
"11506",2017,552,464,2,14,1,23108,356.170713669786,356.662762500945,3,8,NA,220,"SW",3.72,0,0,0,0,0.03,0.44,0.53,0.53
"11507",2017,552,464,2,14,2,23108,1.97012376891297,4.68863578491738,6,8,NA,220,"SW",3.72,0,0,0,0,0.03,0.41,0.53,0.53
"11508",2017,552,464,2,14,3,23108,51.0468436799231,51.1989414125901,5,11,NA,210,"SSW",5.01666666666667,0,0,0,0,0.03,0.41,0.53,0.53
"11509",2017,552,464,2,14,4,23108,53.6274878673098,53.6274878673098,0,10,NA,210,"SSW",5.78571428571429,0,0,0,0,0.03,0.41,0.53,0.53
"11510",2017,552,464,2,15,1,23108,354.765114972918,358.796013859075,4,10,NA,210,"SSW",6.16666666666667,0,0,0,0,0.03,0.4,0.53,0.53
"11511",2017,552,464,2,15,2,23108,69.9241995579494,66.2957264424079,8,10,NA,210,"SSW",6.16666666666667,0,0,0,0,0.03,0.4,0.53,0.53
"11512",2017,552,464,2,15,3,23108,298.643175181789,298.643175181789,8,10,NA,210,"SSW",6.16666666666667,0,0,0,0,0.03,0.4,0.53,0.53
"11513",2017,552,464,2,16,1,23108,183.476816159185,182.861862176509,15,10,NA,210,"SSW",6.16666666666667,0,0,0,0,0.03,0.4,0.53,0.53
"11514",2017,552,464,2,16,2,23108,176.217987918494,177.109328225221,19,10,NA,210,"SSW",6.16666666666667,0,0,0,0,0.03,0.4,0.53,0.53
"11515",2017,552,464,2,16,3,23108,178.442850848227,180.172165618433,25,10,NA,210,"SSW",6.16666666666667,0,0,0,0,0.03,0.4,0.53,0.53
"11516",2017,552,464,2,16,4,23108,203.797101034347,203.056177906511,1,9,NA,210,"SSW",7.11666666666667,0,0,0,0,0.02,0.31,0.53,0.53
"11517",2017,552,464,2,16,5,23108,32.4746217383966,32.4746217383966,1,9,NA,210,"SSW",7.11666666666667,0,0,0,0,0.02,0.31,0.53,0.53
"11518",2017,552,464,2,17,1,23108,119.604717670475,117.687479418382,7,9,NA,210,"SSW",7.11666666666667,0,0,0,0,0.02,0.31,0.53,0.53
"11519",2017,552,464,2,17,2,23108,85.6447544795932,88.2201493499854,13,9,NA,210,"SSW",7.84,0,0,0,0,0.02,0.31,0.53,0.53
"11520",2017,552,464,2,17,3,23108,191.763000283164,191.569141780174,16,9,NA,210,"SSW",7.84,0,0,0,0,0.02,0.31,0.53,0.53
"11521",2017,552,464,2,17,4,23108,13.7857121884345,13.7857121884345,17,9,NA,210,"SSW",7.84,0,0,0,0,0.02,0.31,0.53,0.53
"11522",2017,552,464,2,18,1,23108,209.299671713997,209.300373795024,22,9,NA,210,"SSW",7.84,0,0,0,0,0.02,0.31,0.53,0.53
"11523",2017,552,464,2,18,2,23108,204.03306331189,199.43702352922,27,9,NA,210,"SSW",7.84,0,0,0,0,0.02,0.31,0.53,0.53
"11524",2017,552,464,2,18,3,23108,177.558818351446,179.433379155572,32,9,NA,210,"SSW",7.84,0,0,0,0,0.02,0.14,0.53,0.53
"11525",2017,552,464,2,18,4,23108,201.675316337238,203.034432387489,35,9,NA,210,"SSW",7.84,0,0,0,0,0.02,0.14,0.53,0.53
"11526",2017,552,464,2,18,5,23108,15.1377604956222,15.1377604956222,35,9,NA,210,"SSW",7.84,0,0,0,0,0.02,0.14,0.53,0.53
"11527",2017,552,464,2,1,1,23325,18.2304316095368,15.7249562770492,42,10,NA,200,"SSW",10,0.02,0.03,0.06,0.53,0.53,0.53,0.53,0.53
"11528",2017,552,464,2,1,2,23325,26.225269631151,26.182349237305,48,10,NA,200,"SSW",10,0.02,0.03,0.06,0.53,0.53,0.53,0.53,0.53
"11529",2017,552,464,2,1,3,23325,213.113612688891,213.113612688891,52,10,NA,200,"SSW",10,0.02,0.03,0.06,0.53,0.53,0.53,0.53,0.53
"11530",2017,552,464,2,2,1,23325,310.025244283419,310.996666824762,2,9,NA,180,"South",9.6,0,0.03,0.05,0.53,0.53,0.53,0.53,0.53
"11531",2017,552,464,2,2,2,23325,162.692200591193,164.790195298694,1,10,NA,190,"South",9.8,0,0.03,0.05,0.53,0.53,0.53,0.53,0.53
"11532",2017,552,464,2,2,3,23325,305.612841441309,305.612841441309,3,10,NA,190,"South",9.8,0,0.03,0.05,0.53,0.53,0.53,0.53,0.53
"11533",2017,552,464,2,3,1,23325,11.1775127035211,8.69939582335628,5,10,NA,190,"South",9.8,0,0.03,0.05,0.53,0.53,0.53,0.53,0.53
"11534",2017,552,464,2,3,2,23325,344.089166541963,345.730615963914,12,10,NA,190,"South",9.8,0,0.03,0.05,0.53,0.53,0.53,0.53,0.53
"11535",2017,552,464,2,3,3,23325,125.984679763059,124.836046528967,16,10,NA,190,"South",9.8,0,0.03,0.05,0.53,0.53,0.53,0.53,0.53
"11536",2017,552,464,2,3,4,23325,312.079278478997,312.079278478997,18,10,NA,190,"South",9.8,0,0.03,0.05,0.53,0.53,0.53,0.53,0.53
"11537",2017,552,464,2,4,1,23325,2.60089938276796,12.9004699712111,3,8,NA,180,"South",9.46,0,0.03,0.05,0.53,0.53,0.53,0.53,0.53
"11538",2017,552,464,2,4,2,23325,38.3320170050515,5.00676138011025,7,8,NA,180,"South",9.46,0,0.03,0.05,0.53,0.53,0.53,0.53,0.53
"11539",2017,552,464,2,4,3,23325,335.098224311202,337.017264269516,10,8,NA,180,"South",9.46,0,0.03,0.05,0.53,0.53,0.53,0.53,0.53
"11540",2017,552,464,2,4,4,23325,109.653824058053,109.56286488682,48,3,NA,350,"North",2.625,0,0,0,0,0.03,0.49,0.53,0.53
"11541",2017,552,464,2,4,5,23325,291.179575417373,291.179575417373,48,3,NA,350,"North",2.625,0,0,0,0,0.03,0.49,0.53,0.53
"11542",2017,552,464,2,5,1,23325,112.803418594958,114.294787709046,7,0,NA,0,"North",2.625,0,0,0,0,0.03,0.44,0.53,0.53
"11543",2017,552,464,2,5,2,23325,120.848862176505,119.614041420263,14,0,NA,0,"North",2.625,0,0,0,0,0.03,0.44,0.53,0.53
"11544",2017,552,464,2,5,3,23325,103.784663050079,95.97617277467,2,8,NA,220,"SW",3.72,0,0,0,0,0.03,0.44,0.53,0.53
"11545",2017,552,464,2,5,4,23325,75.0975595240622,75.0975595240622,4,8,NA,220,"SW",3.72,0,0,0,0,0.03,0.41,0.53,0.53
"11546",2017,552,464,2,6,1,23325,198.437179177045,197.792759790056,1,11,NA,210,"SSW",5.01666666666667,0,0,0,0,0.03,0.41,0.53,0.53
"11547",2017,552,464,2,6,2,23325,203.897939960504,203.476569612625,0,10,NA,210,"SSW",5.78571428571429,0,0,0,0,0.03,0.41,0.53,0.53
"11548",2017,552,464,2,6,3,23325,88.1429062293103,88.1429062293103,7,10,NA,210,"SSW",6.16666666666667,0,0,0,0,0.03,0.4,0.53,0.53
"11549",2017,552,464,2,7,1,23325,101.441685675412,102.876267680126,15,10,NA,210,"SSW",6.16666666666667,0,0,0,0,0.03,0.4,0.53,0.53
"11550",2017,552,464,2,7,2,23325,127.990318634972,125.529906445966,21,10,NA,210,"SSW",6.16666666666667,0,0,0,0,0.03,0.4,0.53,0.53
"11551",2017,552,464,2,7,3,23325,12.20159116163,12.20159116163,21,10,NA,210,"SSW",6.16666666666667,0,0,0,0,0.03,0.4,0.53,0.53
"11552",2017,552,464,2,8,1,23325,141.549114430478,139.651166202797,26,10,NA,210,"SSW",6.16666666666667,0,0,0,0,0.03,0.4,0.53,0.53
"11553",2017,552,464,2,8,2,23325,108.64677273465,108.773204108403,6,9,NA,210,"SSW",7.11666666666667,0,0,0,0,0.02,0.31,0.53,0.53
"11554",2017,552,464,2,8,3,23325,112.09393265173,109.211084140817,9,9,NA,210,"SSW",7.11666666666667,0,0,0,0,0.02,0.31,0.53,0.53
"11555",2017,552,464,2,8,4,23325,88.850292473663,88.850292473663,11,9,NA,210,"SSW",7.84,0,0,0,0,0.02,0.31,0.53,0.53
"11556",2017,552,464,2,9,1,23325,235.496686507321,235.044492558098,15,9,NA,210,"SSW",7.84,0,0,0,0,0.02,0.31,0.53,0.53
"11557",2017,552,464,2,9,2,23325,205.421998021734,206.018708909627,22,9,NA,210,"SSW",7.84,0,0,0,0,0.02,0.31,0.53,0.53
"11558",2017,552,464,2,9,3,23325,215.224525442066,209.849020179215,29,9,NA,210,"SSW",7.84,0,0,0,0,0.02,0.14,0.53,0.53
"11559",2017,552,464,2,9,4,23325,150.526790701841,150.461640075314,31,9,NA,210,"SSW",7.84,0,0,0,0,0.02,0.14,0.53,0.53
"11560",2017,552,464,2,9,5,23325,331.197969759474,331.197969759474,32,9,NA,210,"SSW",7.84,0,0,0,0,0.02,0.14,0.53,0.53
"11561",2017,552,464,2,10,1,23325,26.0671335962362,27.7662614352953,30,9,NA,210,"SSW",8.65,0.01,0.05,0.12,0.51,0.51,0.51,0.51,0.51
"11562",2017,552,464,2,10,2,23325,35.2717587720749,36.3153647653061,37,9,NA,210,"SSW",8.65,0.01,0.04,0.12,0.51,0.51,0.51,0.51,0.51
"11563",2017,552,464,2,10,3,23325,46.0966713038602,47.5886788042857,41,9,NA,210,"SSW",8.65,0.01,0.04,0.12,0.51,0.51,0.51,0.51,0.51
"11564",2017,552,464,2,10,4,23325,86.2349466249494,86.2349466249494,41,9,NA,210,"SSW",8.65,0.01,0.04,0.12,0.51,0.51,0.51,0.51,0.51
"11565",2017,552,464,2,11,1,23325,31.7788605047016,32.5021406179184,47,9,NA,210,"SSW",8.65,0.01,0.04,0.08,0.51,0.51,0.51,0.51,0.51
"11566",2017,552,464,2,11,2,23325,136.920440758754,136.43643022093,51,9,NA,210,"SSW",8.65,0.01,0.04,0.08,0.51,0.51,0.51,0.51,0.51
"11567",2017,552,464,2,11,3,23325,133.478291260494,133.478291260494,54,9,NA,210,"SSW",8.65,0.01,0.04,0.08,0.51,0.51,0.51,0.51,0.51
"11568",2017,552,464,2,12,1,23325,7.63334400448194,8.57065652549157,58,9,NA,210,"SSW",8.65,0.01,0.04,0.08,0.51,0.51,0.51,0.51,0.51
"11569",2017,552,464,2,12,2,23325,21.1477644547138,20.1309766745218,4,10,NA,200,"SSW",9.8,0.03,0.05,0.09,0.53,0.53,0.53,0.53,0.53
"11570",2017,552,464,2,12,3,23325,295.277050391223,295.277050391223,8,10,NA,200,"SSW",9.8,0.03,0.05,0.09,0.53,0.53,0.53,0.53,0.53
"11571",2017,552,464,2,13,1,23325,201.572569340149,207.279404578675,14,10,NA,200,"SSW",9.8,0.03,0.05,0.08,0.53,0.53,0.53,0.53,0.53
"11572",2017,552,464,2,13,2,23325,206.281393535564,203.259671296874,19,10,NA,200,"SSW",9.8,0.03,0.05,0.08,0.53,0.53,0.53,0.53,0.53
"11573",2017,552,464,2,13,3,23325,157.822491432006,155.152362879473,25,10,NA,200,"SSW",9.8,0.03,0.05,0.08,0.53,0.53,0.53,0.53,0.53
"11574",2017,552,464,2,13,4,23325,87.3209214083745,87.3209214083745,25,10,NA,200,"SSW",9.8,0.03,0.05,0.08,0.53,0.53,0.53,0.53,0.53
"11575",2017,552,464,2,14,1,23325,350.867702518872,356.662762500945,30,10,NA,200,"SSW",9.8,0.03,0.05,0.08,0.53,0.53,0.53,0.53,0.53
"11576",2017,552,464,2,14,2,23325,17.1658783907101,15.9126375095145,37,10,NA,200,"SSW",9.8,0.03,0.05,0.07,0.53,0.53,0.53,0.53,0.53
"11577",2017,552,464,2,14,3,23325,237.639394569494,239.548626348859,42,10,NA,200,"SSW",9.8,0.03,0.05,0.07,0.53,0.53,0.53,0.53,0.53
"11578",2017,552,464,2,14,4,23325,49.6366660207701,49.6366660207701,42,10,NA,200,"SSW",9.8,0.03,0.05,0.07,0.53,0.53,0.53,0.53,0.53
"11579",2017,552,464,2,15,1,23325,356.418799395369,358.796013859075,47,10,NA,200,"SSW",9.8,0.03,0.05,0.07,0.53,0.53,0.53,0.53,0.53
"11580",2017,552,464,2,15,2,23325,175.345009171615,175.345009171615,54,10,NA,200,"SSW",9.8,0.03,0.05,0.07,0.53,0.53,0.53,0.53,0.53
"11581",2017,552,464,2,16,1,23325,185.980638384059,182.861862176509,56,10,NA,200,"SSW",9.8,0.03,0.05,0.07,0.53,0.53,0.53,0.53,0.53
"11582",2017,552,464,2,16,2,23325,174.811873416139,174.909964767473,1,9,NA,190,"South",9.8,0.02,0.03,0.07,0.53,0.53,0.53,0.53,0.53
"11583",2017,552,464,2,16,3,23325,174.575810281063,175.099973987486,0,10,NA,200,"SSW",10,0.02,0.03,0.07,0.53,0.53,0.53,0.53,0.53
"11584",2017,552,464,2,16,4,23325,186.503746835487,189.326520676182,5,10,NA,200,"SSW",10,0.02,0.03,0.07,0.53,0.53,0.53,0.53,0.53
"11585",2017,552,464,2,16,5,23325,329.379199518734,329.379199518734,5,10,NA,200,"SSW",10,0.02,0.03,0.07,0.53,0.53,0.53,0.53,0.53
"11586",2017,552,464,2,17,1,23325,115.386201090095,117.687479418382,7,10,NA,200,"SSW",10,0.02,0.03,0.07,0.53,0.53,0.53,0.53,0.53
"11587",2017,552,464,2,17,2,23325,99.3814976167457,101.939158502699,15,10,NA,200,"SSW",10,0.02,0.03,0.07,0.53,0.53,0.53,0.53,0.53
"11588",2017,552,464,2,17,3,23325,231.631073240373,231.631073240373,19,10,NA,200,"SSW",10,0.02,0.03,0.07,0.53,0.53,0.53,0.53,0.53
"11589",2017,552,464,2,18,1,23325,209.965201989517,209.300373795024,23,10,NA,200,"SSW",10,0.02,0.03,0.07,0.53,0.53,0.53,0.53,0.53
"11590",2017,552,464,2,18,2,23325,201.183287043072,198.852825592734,29,10,NA,200,"SSW",10,0.02,0.03,0.06,0.53,0.53,0.53,0.53,0.53
"11591",2017,552,464,2,18,3,23325,194.456774288266,192.931773763256,34,10,NA,200,"SSW",10,0.02,0.03,0.06,0.53,0.53,0.53,0.53,0.53
"11592",2017,552,464,2,18,4,23325,166.01735510966,161.10853776019,39,10,NA,200,"SSW",10,0.02,0.03,0.06,0.53,0.53,0.53,0.53,0.53
"11593",2017,552,464,2,18,5,23325,88.8726793490361,88.8726793490361,39,10,NA,200,"SSW",10,0.02,0.03,0.06,0.53,0.53,0.53,0.53,0.53
"11594",2017,552,464,2,1,1,23353,9.85668164385083,15.7249562770492,37,8,NA,210,"SSW",8.46666666666667,0.03,0.11,0.49,0.5,0.5,0.5,0.5,0.5
"11595",2017,552,464,2,1,2,23353,43.748367187825,46.9450227928207,43,8,NA,210,"SSW",8.46666666666667,0.03,0.07,0.48,0.5,0.5,0.5,0.5,0.5
"11596",2017,552,464,2,1,3,23353,132.619409373915,127.974356538103,48,8,NA,210,"SSW",8.46666666666667,0.03,0.07,0.48,0.5,0.5,0.5,0.5,0.5
"11597",2017,552,464,2,1,4,23353,79.2179915825911,79.2179915825911,49,8,NA,210,"SSW",8.46666666666667,0.03,0.07,0.48,0.5,0.5,0.5,0.5,0.5
"11598",2017,552,464,2,2,1,23353,308.626436259284,310.996666824762,53,8,NA,210,"SSW",8.46666666666667,0.03,0.07,0.46,0.5,0.5,0.5,0.5,0.5
"11599",2017,552,464,2,2,2,23353,146.351307795614,143.206587022052,0,8,NA,190,"South",8.46666666666667,0.02,0.06,0.43,0.5,0.5,0.5,0.5,0.5
"11600",2017,552,464,2,2,3,23353,119.17393861942,119.17393861942,1,8,NA,190,"South",8.46666666666667,0.02,0.06,0.43,0.5,0.5,0.5,0.5,0.5
"11601",2017,552,464,2,3,1,23353,12.2162111004742,8.69939582335628,4,8,NA,190,"South",8.46666666666667,0.02,0.06,0.43,0.5,0.5,0.5,0.5,0.5
"11602",2017,552,464,2,3,2,23353,347.45369301176,343.595932132139,10,8,NA,190,"South",8.1,0.02,0.06,0.41,0.5,0.5,0.5,0.5,0.5
"11603",2017,552,464,2,3,3,23353,273.257766535635,227.920658622402,13,8,NA,190,"South",8.1,0.02,0.05,0.41,0.5,0.5,0.5,0.5,0.5
"11604",2017,552,464,2,3,4,23353,168.925586444423,168.925586444423,16,8,NA,190,"South",8.1,0.02,0.05,0.41,0.5,0.5,0.5,0.5,0.5
"11605",2017,552,464,2,4,1,23353,10.1743797986386,12.9004699712111,18,8,NA,190,"South",8.1,0.02,0.05,0.41,0.5,0.5,0.5,0.5,0.5
"11606",2017,552,464,2,4,2,23353,350.248220137897,349.790795231205,24,8,NA,190,"South",8.1,0.02,0.05,0.38,0.5,0.5,0.5,0.5,0.5
"11607",2017,552,464,2,4,3,23353,305.172553910521,305.172553910521,30,8,NA,190,"South",8.1,0.02,0.05,0.38,0.5,0.5,0.5,0.5,0.5
"11608",2017,552,464,2,5,1,23353,108.732183968001,114.294787709046,31,8,NA,190,"South",8.1,0.02,0.05,0.38,0.5,0.5,0.5,0.5,0.5
"11609",2017,552,464,2,5,2,23353,133.782958827247,124.266325309066,39,8,NA,190,"South",8.1,0.02,0.04,0.37,0.5,0.5,0.5,0.5,0.5
"11610",2017,552,464,2,5,3,23353,109.663475236488,107.566466823268,45,8,NA,190,"South",8.1,0.02,0.04,0.37,0.5,0.5,0.5,0.5,0.5
"11611",2017,552,464,2,5,4,23353,345.249246640521,345.605676918515,49,8,NA,190,"South",8.1,0.02,0.04,0.37,0.5,0.5,0.5,0.5,0.5
"11612",2017,552,464,2,5,5,23353,162.684555639673,162.684555639673,50,8,NA,190,"South",8.1,0.02,0.04,0.37,0.5,0.5,0.5,0.5,0.5
"11613",2017,552,464,2,6,1,23353,193.776835228508,197.792759790056,52,8,NA,190,"South",8.1,0.02,0.04,0.37,0.5,0.5,0.5,0.5,0.5
"11614",2017,552,464,2,6,2,23353,218.771911277679,211.765421191893,57,8,NA,190,"South",8.1,0.02,0.04,0.37,0.5,0.5,0.5,0.5,0.5
"11615",2017,552,464,2,6,3,23353,192.989418196992,192.092067409243,2,9,NA,210,"SSW",8.65,0.01,0.05,0.29,0.51,0.51,0.51,0.51,0.51
"11616",2017,552,464,2,6,4,23353,132.548700807646,132.548700807646,6,9,NA,210,"SSW",8.65,0.01,0.05,0.29,0.51,0.51,0.51,0.51,0.51
"11617",2017,552,464,2,7,1,23353,106.376485755347,102.876267680126,11,9,NA,210,"SSW",8.65,0.01,0.05,0.29,0.51,0.51,0.51,0.51,0.51
"11618",2017,552,464,2,7,2,23353,22.1614361355,23.2889045245229,16,9,NA,210,"SSW",8.65,0.01,0.05,0.29,0.51,0.51,0.51,0.51,0.51
"11619",2017,552,464,2,7,3,23353,60.5330383540239,60.5330383540239,19,9,NA,210,"SSW",8.65,0.01,0.05,0.29,0.51,0.51,0.51,0.51,0.51
"11620",2017,552,464,2,8,1,23353,141.110115758268,139.651166202797,22,9,NA,210,"SSW",8.65,0.01,0.05,0.29,0.51,0.51,0.51,0.51,0.51
"11621",2017,552,464,2,8,2,23353,106.632570198034,103.815525897386,28,9,NA,210,"SSW",8.65,0.01,0.05,0.29,0.51,0.51,0.51,0.51,0.51
"11622",2017,552,464,2,8,3,23353,318.266792537328,322.634118174321,32,9,NA,210,"SSW",8.65,0.01,0.04,0.12,0.51,0.51,0.51,0.51,0.51
"11623",2017,552,464,2,8,4,23353,69.2719076418404,69.2719076418404,33,9,NA,210,"SSW",8.65,0.01,0.04,0.12,0.51,0.51,0.51,0.51,0.51
"11624",2017,552,464,2,9,1,23353,234.199287766084,235.044492558098,38,9,NA,210,"SSW",8.65,0.01,0.04,0.12,0.51,0.51,0.51,0.51,0.51
"11625",2017,552,464,2,9,2,23353,215.223180030818,212.204963543966,43,9,NA,210,"SSW",8.65,0.01,0.04,0.08,0.51,0.51,0.51,0.51,0.51
"11626",2017,552,464,2,9,3,23353,202.920362806745,203.722137413049,47,9,NA,210,"SSW",8.65,0.01,0.04,0.08,0.51,0.51,0.51,0.51,0.51
"11627",2017,552,464,2,9,4,23353,300.161303315486,300.161303315486,51,9,NA,210,"SSW",8.65,0.01,0.04,0.08,0.51,0.51,0.51,0.51,0.51
"11628",2017,552,464,2,10,1,23353,23.0913728223152,27.7662614352953,2,13,20,180,"South",12.0142857142857,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
"11629",2017,552,464,2,10,2,23353,44.7793285246933,37.9772151179679,9,13,20,180,"South",12.0142857142857,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
"11630",2017,552,464,2,10,3,23353,352.502224216287,350.019200416455,0,12,NA,180,"South",12.1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
"11631",2017,552,464,2,10,4,23353,339.244889294574,340.426440923536,5,12,NA,180,"South",12.1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
"11632",2017,552,464,2,10,5,23353,352.831127390236,352.831127390236,5,12,NA,180,"South",12.1,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
