"season";"course";"perm_tourn";"round";"hole";"shot_num";"player";"shot_degrees";"target_degrees";"wind_target_angle_diff";"mins_since_obs";"last_wind_speed";"last_wind_gust";"last_wind_dir_degrees";"last_wind_dir";"mean_wind_2hrs_before";"rain_1_hrs_before";"rain_2_hrs_before";"rain_4_hrs_before";"rain_6_hrs_before";"rain_12_hrs_before";"rain_18_hrs_before";"rain_24_hrs_before";"rain_36_hrs_before";"rain_48_hrs_before"
2017;552;464;3;5;3;12510;70.3913457773567;66.9939278149375;50;53;18;0;200;"SSW";17.6666666666667;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;5;4;12510;46.3060193970212;46.3060193970212;30;56;18;0;200;"SSW";17.6666666666667;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;6;1;12510;196.530933094433;197.773338110922;170;0;21;27;210;"SSW";19.9666666666667;0;0;0;0;0;0;0;0.53;0.53
2017;552;464;3;6;2;12510;206.294790070584;204.088833363801;180;0;17;28;200;"SSW";19.2;0;0;0;0;0;0;0;0.53;0.53
2017;552;464;3;6;3;12510;131.747975437088;127.18046870421;110;6;17;28;200;"SSW";19.2;0.0012;0.0012;0.0012;0.0012;0.0012;0.0012;0.0012;0.5312;0.5312
2017;552;464;3;6;4;12510;10.6808106153147;10.6808106153147;350;6;17;28;200;"SSW";19.2;0.0012;0.0012;0.0012;0.0012;0.0012;0.0012;0.0012;0.5312;0.5312
2017;552;464;3;7;1;12510;102.392034877335;102.86127106793;80;15;17;28;200;"SSW";19.2;0.0029;0.0029;0.0029;0.0029;0.0029;0.0029;0.0029;0.5329;0.5329
2017;552;464;3;7;2;12510;121.695624348886;120.828139874275;100;20;17;28;200;"SSW";19.2;0.0038;0.0038;0.0038;0.0038;0.0038;0.0038;0.0038;0.5338;0.5338
2017;552;464;3;7;3;12510;328.008885445456;328.008885445456;310;23;17;28;200;"SSW";19.2;0.0044;0.0044;0.0044;0.0044;0.0044;0.0044;0.0044;0.5344;0.5344
2017;552;464;3;8;1;12510;135.336057605524;139.548003511811;120;25;17;28;200;"SSW";19.2;0.0048;0.0048;0.0048;0.0048;0.0048;0.0048;0.0048;0.5348;0.5348
2017;552;464;3;8;2;12510;123.437844220986;123.7050551289;100;31;17;28;200;"SSW";19.2;0.006;0.006;0.006;0.006;0.006;0.006;0.006;0.536;0.536
2017;552;464;3;8;3;12510;294.928914902744;300.343730519227;280;35;17;28;200;"SSW";19.2;0.0067;0.0067;0.0067;0.0067;0.0067;0.0067;0.0067;0.5367;0.5367
2017;552;464;3;8;4;12510;74.185035647045;74.185035647045;50;38;17;28;200;"SSW";19.2;0.0073;0.0073;0.0073;0.0073;0.0073;0.0073;0.0073;0.5373;0.5373
2017;552;464;3;9;1;12510;233.27971738537;235.036332806376;220;41;17;28;200;"SSW";19.2;0.0079;0.0079;0.0079;0.0079;0.0079;0.0079;0.0079;0.5379;0.5379
2017;552;464;3;9;2;12510;216.52892986309;212.95521633954;190;45;17;28;200;"SSW";19.2;0.0087;0.0087;0.0087;0.0087;0.0087;0.0087;0.0087;0.5387;0.5387
2017;552;464;3;9;3;12510;203.799883846336;195.945530369649;180;51;17;28;200;"SSW";19.2;0.0098;0.0098;0.0098;0.0098;0.0098;0.0098;0.0098;0.5398;0.5398
2017;552;464;3;9;4;12510;173.002322787927;165.548545813021;150;3;21;36;200;"SSW";20.3666666666667;0.0167;0.0167;0.0167;0.0167;0.0167;0.0167;0.0167;0.5467;0.5467
2017;552;464;3;9;5;12510;65.4912859597835;65.4912859597835;50;7;21;36;200;"SSW";20.3666666666667;0.0256;0.0256;0.0256;0.0256;0.0256;0.0256;0.0256;0.5556;0.5556
2017;552;464;3;10;1;12510;28.3760074674806;27.8155146316963;350;7;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;10;2;12510;33.4308059191268;36.0393793256747;360;14;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;10;3;12510;165.265373710778;164.990862620277;120;18;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;10;4;12510;162.211322408577;162.211322408577;120;18;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;11;1;12510;32.8682160558131;32.5067607090026;350;21;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;11;2;12510;354.19808976909;354.955175746905;310;27;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;11;3;12510;0.962863625635293;0.962863625635293;320;29;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;12;1;12510;7.5911135671552;8.64205291648219;330;32;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;12;2;12510;17.4887117655751;17.736026155955;340;38;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;12;3;12510;28.3274422007368;28.3274422007368;350;43;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;13;1;12510;199.522567161748;204.357095345284;160;0;21;27;220;"SW";15.25;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;13;2;12510;212.254128873647;205.737984402248;170;5;21;27;220;"SW";15.25;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;13;3;12510;130.024000922477;117.845704940603;70;1;20;0;230;"SW";16.34;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;13;4;12510;327.869469658086;328.251006034034;280;4;20;0;230;"SW";16.34;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;13;5;12510;341.015588009087;341.015588009087;290;4;20;0;230;"SW";16.34;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;14;1;12510;356.161385422463;356.57823115376;310;9;20;0;230;"SW";16.34;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;14;2;12510;0.97714596814015;0.280549069178733;310;0;20;0;230;"SW";17.0666666666667;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;14;3;12510;341.411293660197;343.463988490737;290;5;20;0;230;"SW";17.0666666666667;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;14;4;12510;143.147241384313;143.147241384313;90;5;20;0;230;"SW";17.0666666666667;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;15;1;12510;2.67101607999139;358.780688149085;310;15;20;0;230;"SW";17.0666666666667;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;15;2;12510;265.171239513006;265.775672343648;220;23;20;0;230;"SW";17.0666666666667;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;15;3;12510;76.7700551639797;76.7700551639797;30;25;20;0;230;"SW";17.0666666666667;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;16;1;12510;189.222588115717;182.851450202081;130;26;20;0;230;"SW";17.0666666666667;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;16;2;12510;164.954411371835;170.835979959757;120;33;20;0;230;"SW";17.0666666666667;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;16;3;12510;176.438981440141;173.551595408713;120;35;20;0;230;"SW";17.0666666666667;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;16;4;12510;129.311633683676;129.311633683676;90;3;15;0;220;"SW";17.2666666666667;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;17;1;12510;121.221503697085;117.720264562742;80;0;19;23;220;"SW";18.2333333333333;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;17;2;12510;92.9359779925157;90.4574652683139;50;6;19;23;220;"SW";18.2333333333333;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;17;3;12510;1.16270049565951;6.32689890294564;330;9;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;17;4;12510;16.1134182330902;16.1134182330902;340;12;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;18;1;12510;213.467124326346;209.347958017302;170;15;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;18;2;12510;203.189288913976;195.753594625571;160;20;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;18;3;12510;181.869990201233;182.041115686851;140;25;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;18;4;12510;184.902896901983;182.937826490768;140;27;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;18;5;12510;1.5469805174444;13.1858340902485;330;30;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;18;6;12510;139.232974223586;139.232974223586;100;30;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;1;1;20104;14.7226698788954;15.7172169268176;340;4;15;0;220;"SW";17.2666666666667;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;1;2;20104;28.8043829663138;25.8607100749651;350;3;19;23;220;"SW";18.2333333333333;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;1;3;20104;284.791820610718;287.514478399385;250;8;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;1;4;20104;332.95393212452;332.95393212452;290;8;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;2;1;20104;312.741972568341;311.072459199794;270;14;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;2;2;20104;138.587931704642;138.908052457331;100;19;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;2;3;20104;316.949741672098;316.949741672098;280;21;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;3;1;20104;14.4944542965705;8.64536786054052;330;25;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;3;2;20104;340.004403091673;335.742535965897;300;30;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;3;3;20104;214.358302005544;213.762641982582;170;34;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;3;4;20104;204.784726611813;204.784726611813;160;36;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;4;1;20104;13.1733655324843;12.9073411611561;330;39;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;4;2;20104;348.382527974199;349.31451996098;310;45;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;4;3;20104;16.0323393539379;16.0323393539379;340;50;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;5;1;20104;108.326811361732;112.521371067626;90;1;18;0;200;"SSW";18.88;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;5;2;20104;137.60213411946;122.271737471661;100;7;18;0;200;"SSW";18.88;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;5;3;20104;97.2025130284581;99.0342687734854;80;13;18;0;200;"SSW";18.425;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;5;4;20104;190.362355835258;182.111793623648;160;17;18;0;200;"SSW";18.425;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;5;5;20104;128.740031919846;128.740031919846;110;17;18;0;200;"SSW";18.425;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;6;1;20104;195.303259798838;197.773338110922;180;22;18;0;200;"SSW";18.425;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;6;2;20104;205.742352947603;205.735696738339;190;28;18;0;200;"SSW";17.6666666666667;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;6;3;20104;208.862095698491;205.669734741941;190;33;18;0;200;"SSW";17.6666666666667;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;6;4;20104;130.109597941945;130.109597941945;110;35;18;0;200;"SSW";17.6666666666667;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;7;1;20104;101.88604329632;102.86127106793;80;43;18;0;200;"SSW";17.6666666666667;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;7;2;20104;142.767206730337;139.949874676852;120;48;18;0;200;"SSW";17.6666666666667;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;7;3;20104;0.40066325579285;0.40066325579285;340;51;18;0;200;"SSW";17.6666666666667;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;8;1;20104;138.719047342988;139.548003511811;120;53;18;0;200;"SSW";17.6666666666667;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;8;2;20104;123.127098278609;115.390850832646;90;2;21;27;210;"SSW";19.9666666666667;0;0;0;0;0;0;0;0.53;0.53
2017;552;464;3;8;3;20104;89.8462044881082;89.634999086945;60;5;21;27;210;"SSW";19.9666666666667;0;0;0;0;0;0;0;0.53;0.53
2017;552;464;3;8;4;20104;270.54549775026;270.54549775026;250;0;17;28;200;"SSW";19.2;0;0;0;0;0;0;0;0.53;0.53
2017;552;464;3;9;1;20104;232.066908064662;235.036332806376;220;6;17;28;200;"SSW";19.2;0.0012;0.0012;0.0012;0.0012;0.0012;0.0012;0.0012;0.5312;0.5312
2017;552;464;3;9;2;20104;220.283073026895;211.969437430615;190;10;17;28;200;"SSW";19.2;0.0019;0.0019;0.0019;0.0019;0.0019;0.0019;0.0019;0.5319;0.5319
2017;552;464;3;9;3;20104;210.39960964243;205.567054397611;190;13;17;28;200;"SSW";19.2;0.0025;0.0025;0.0025;0.0025;0.0025;0.0025;0.0025;0.5325;0.5325
2017;552;464;3;9;4;20104;98.9117929177496;96.1481771174392;80;20;17;28;200;"SSW";19.2;0.0038;0.0038;0.0038;0.0038;0.0038;0.0038;0.0038;0.5338;0.5338
2017;552;464;3;9;5;20104;45.7230709295326;45.7230709295326;30;25;17;28;200;"SSW";19.2;0.0048;0.0048;0.0048;0.0048;0.0048;0.0048;0.0048;0.5348;0.5348
2017;552;464;3;10;1;20104;28.842430623073;27.8155146316963;360;42;9;0;210;"SSW";7.5;0;0;0;0;0;0;0.06;0.53;0.53
2017;552;464;3;10;2;20104;33.4089978865713;34.4790046949206;0;47;9;0;210;"SSW";7.5;0;0;0;0;0;0;0.06;0.53;0.53
2017;552;464;3;10;3;20104;45.741009474159;47.1947607194012;20;52;9;0;210;"SSW";7.5;0;0;0;0;0;0;0.06;0.53;0.53
2017;552;464;3;10;4;20104;152.363214015463;152.363214015463;120;52;9;0;210;"SSW";7.5;0;0;0;0;0;0;0.06;0.53;0.53
2017;552;464;3;11;1;20104;32.7385783947397;32.5067607090026;0;58;9;0;210;"SSW";7.5;0;0;0;0;0;0;0.06;0.53;0.53
2017;552;464;3;11;2;20104;354.738330801064;355.2006436907;320;3;13;0;220;"SW";11.5;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;11;3;20104;161.616071448097;161.616071448097;120;3;13;0;220;"SW";11.5;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;12;1;20104;6.06701774214356;8.64205291648219;340;1;13;0;210;"SSW";12.2666666666667;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;12;2;20104;21.8223558708619;20.4103561973907;340;0;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;12;3;20104;334.539748272993;334.539748272993;290;5;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;13;1;20104;204.421883430977;204.357095345284;160;9;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;13;2;20104;194.358106238531;197.055076015816;160;16;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;13;3;20104;282.525213694634;282.525213694634;240;20;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;14;1;20104;347.981801841991;356.57823115376;320;24;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;14;2;20104;11.1582210969825;10.9562635597703;330;30;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;14;3;20104;8.75291085637772;10.1890997878785;330;34;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;14;4;20104;174.947353045269;168.722864190693;130;37;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;14;5;20104;13.2717570102082;13.2717570102082;330;38;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;15;1;20104;4.83192446526587;358.780688149085;320;42;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;15;2;20104;188.776388097312;329.267288611008;290;0;21;27;220;"SW";15.25;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;15;3;20104;349.293403047345;349.410191962098;310;2;21;27;220;"SW";15.25;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;15;4;20104;172.161848135701;168.389101919076;130;3;21;27;220;"SW";15.25;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;15;5;20104;148.229575162808;148.229575162808;110;6;21;27;220;"SW";15.25;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;16;1;20104;183.983796850301;182.851450202081;130;0;20;0;230;"SW";16.34;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;16;2;20104;173.889192563166;174.449721735822;120;4;20;0;230;"SW";16.34;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;16;3;20104;175.141595411456;176.807923160467;130;8;20;0;230;"SW";16.34;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;16;4;20104;326.174243715853;326.174243715853;280;12;20;0;230;"SW";16.34;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;17;1;20104;121.623532796837;117.720264562742;70;2;20;0;230;"SW";17.0666666666667;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;17;2;20104;89.8897295131912;89.2721591497272;40;9;20;0;230;"SW";17.0666666666667;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;17;3;20104;82.9708687851726;82.9465461876102;30;17;20;0;230;"SW";17.0666666666667;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;17;4;20104;80.9097230791858;80.9097230791858;30;17;20;0;230;"SW";17.0666666666667;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;18;1;20104;212.566094958922;209.347958017302;160;21;20;0;230;"SW";17.0666666666667;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;18;2;20104;201.646659465329;196.777681702822;150;25;20;0;230;"SW";17.0666666666667;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;18;3;20104;187.309198736573;186.721957576262;140;32;20;0;230;"SW";17.0666666666667;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;18;4;20104;12.197868746464;21.6692533829848;330;36;20;0;230;"SW";17.0666666666667;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;18;5;20104;152.307224797069;152.307224797069;100;36;20;0;230;"SW";17.0666666666667;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;1;1;20593;19.5596366029212;15.7172169268176;340;4;15;0;220;"SW";17.2666666666667;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;1;2;20593;18.884061281462;15.9862189045804;340;4;19;23;220;"SW";18.2333333333333;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;1;3;20593;248.784872796208;252.847969864608;210;7;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;1;4;20593;40.1334650459895;40.1334650459895;0;10;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;2;1;20593;310.904239141381;311.072459199794;270;14;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;2;2;20593;43.5825994854783;42.3217051336359;0;20;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;2;3;20593;6.77565616950227;6.77565616950227;330;20;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;3;1;20593;9.54123844695101;8.64536786054052;330;25;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;3;2;20593;341.142077995553;340.922449510921;300;32;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;3;3;20593;171.325694809257;171.325694809257;130;35;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;4;1;20593;15.2941265458107;12.9073411611561;330;39;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;4;2;20593;346.233159011458;345.034885261816;310;44;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;4;3;20593;316.699376296518;319.108770025088;280;49;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;4;4;20593;347.632903788009;347.632903788009;310;50;19;23;220;"SW";19.58;0;0;0;0;0;0;0.03;0.53;0.53
2017;552;464;3;5;1;20593;107.554724371564;112.521371067626;90;3;18;0;200;"SSW";18.88;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;5;2;20593;144.855742747828;123.148378389921;100;8;18;0;200;"SSW";18.88;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;5;3;20593;102.312165543051;102.356359110907;80;12;18;0;200;"SSW";18.425;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;5;4;20593;102.898432816093;103.083988108445;80;16;18;0;200;"SSW";18.425;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;5;5;20593;273.621484704198;273.621484704198;250;16;18;0;200;"SSW";18.425;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;6;1;20593;200.597347199415;197.773338110922;180;23;18;0;200;"SSW";17.6666666666667;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;6;2;20593;195.713764446995;197.022819244198;180;27;18;0;200;"SSW";17.6666666666667;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;6;3;20593;230.849635423466;229.197917871722;210;35;18;0;200;"SSW";17.6666666666667;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;6;4;20593;65.1832167012365;65.1832167012365;50;35;18;0;200;"SSW";17.6666666666667;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;7;1;20593;99.6013873008112;102.86127106793;80;44;18;0;200;"SSW";17.6666666666667;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;7;2;20593;155.931482767204;156.565122244677;140;47;18;0;200;"SSW";17.6666666666667;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;7;3;20593;189.005460868886;189.005460868886;170;48;18;0;200;"SSW";17.6666666666667;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;8;1;20593;141.695986602643;139.548003511811;120;54;18;0;200;"SSW";17.6666666666667;0;0;0;0;0;0;0.02;0.53;0.53
2017;552;464;3;8;2;20593;115.013648592771;113.50199818471;80;0;21;27;210;"SSW";19.9666666666667;0;0;0;0;0;0;0;0.53;0.53
2017;552;464;3;8;3;20593;309.586420759875;310.693013729732;280;7;21;27;210;"SSW";20.15;0;0;0;0;0;0;0;0.53;0.53
2017;552;464;3;8;4;20593;115.881974396704;115.881974396704;100;2;17;28;200;"SSW";19.2;4e-04;4e-04;4e-04;4e-04;4e-04;4e-04;4e-04;0.5304;0.5304
2017;552;464;3;9;1;20593;234.015299702507;235.036332806376;220;7;17;28;200;"SSW";19.2;0.0013;0.0013;0.0013;0.0013;0.0013;0.0013;0.0013;0.5313;0.5313
2017;552;464;3;9;2;20593;215.160552332636;209.268296101519;190;11;17;28;200;"SSW";19.2;0.0021;0.0021;0.0021;0.0021;0.0021;0.0021;0.0021;0.5321;0.5321
2017;552;464;3;9;3;20593;194.069945346562;195.171754037442;180;15;17;28;200;"SSW";19.2;0.0029;0.0029;0.0029;0.0029;0.0029;0.0029;0.0029;0.5329;0.5329
2017;552;464;3;9;4;20593;205.344569515218;208.897410929536;190;19;17;28;200;"SSW";19.2;0.0037;0.0037;0.0037;0.0037;0.0037;0.0037;0.0037;0.5337;0.5337
2017;552;464;3;9;5;20593;13.5607707354771;13.5607707354771;350;23;17;28;200;"SSW";19.2;0.0044;0.0044;0.0044;0.0044;0.0044;0.0044;0.0044;0.5344;0.5344
2017;552;464;3;10;1;20593;28.2915913630776;27.8155146316963;360;44;9;0;210;"SSW";7.5;0;0;0;0;0;0;0.06;0.53;0.53
2017;552;464;3;10;2;20593;33.9588532136394;36.2456332534063;10;48;9;0;210;"SSW";7.5;0;0;0;0;0;0;0.06;0.53;0.53
2017;552;464;3;10;3;20593;121.329919066723;118.664666601065;90;54;9;0;210;"SSW";7.5;0;0;0;0;0;0;0.06;0.53;0.53
2017;552;464;3;10;4;20593;325.596373774157;325.596373774157;300;55;9;0;210;"SSW";7.5;0;0;0;0;0;0;0.06;0.53;0.53
2017;552;464;3;11;1;20593;30.7415888531937;32.5067607090026;0;59;9;0;210;"SSW";7.5;0;0;0;0;0;0;0.06;0.53;0.53
2017;552;464;3;11;2;20593;35.5067246315333;34.0398939969281;350;5;13;0;220;"SW";11.5;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;11;3;20593;16.499060143835;16.499060143835;340;5;13;0;220;"SW";11.5;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;12;1;20593;10.9289440658823;8.64205291648219;340;2;13;0;210;"SSW";12.2666666666667;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;12;2;20593;16.1590463596779;11.3104734705152;340;6;13;0;210;"SSW";12.2666666666667;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;12;3;20593;306.643069382224;310.766815836225;270;4;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;12;4;20593;48.7923903696123;48.7923903696123;10;7;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;13;1;20593;208.375130643719;204.357095345284;160;11;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;13;2;20593;188.221271162394;190.211319873835;150;15;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;13;3;20593;317.865385035736;316.660282368984;280;20;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;13;4;20593;244.290046219131;244.290046219131;200;21;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;14;1;20593;355.097441369172;356.57823115376;320;26;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;14;2;20593;359.099437305462;1.98230350705926;320;31;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
2017;552;464;3;14;3;20593;118.984232106134;114.21412329454;70;34;11;0;220;"SW";12.075;0;0;0;0;0;0;0.05;0.53;0.53
