"tempi","hum","wdird","wdire","wgusti","precipi","rain","conds","weatherTime","shotId"
"73.9","81","0","North","-9999.0","-9999.00","0","Overcast",1055,"32139-420-715-2-15-3"
"73.9","81","0","North","-9999.0","-9999.00","0","Overcast",1055,"32139-420-715-2-15-4"
"75.6","76","40","NE","-9999.0","-9999.00","0","Overcast",1115,"32139-420-715-2-16-1"
"75.6","76","40","NE","-9999.0","-9999.00","0","Overcast",1115,"32139-420-715-2-16-2"
"75.6","76","40","NE","-9999.0","-9999.00","0","Overcast",1115,"32139-420-715-2-16-3"
"75.6","76","40","NE","-9999.0","-9999.00","0","Overcast",1115,"32139-420-715-2-17-1"
"75.6","76","40","NE","-9999.0","-9999.00","0","Overcast",1115,"32139-420-715-2-17-2"
"75.6","76","40","NE","-9999.0","-9999.00","0","Overcast",1115,"32139-420-715-2-17-3"
"76.5","74","10","North","-9999.0","-9999.00","0","Overcast",1135,"32139-420-715-2-17-4"
"76.5","74","10","North","-9999.0","-9999.00","0","Overcast",1135,"32139-420-715-2-17-5"
"76.5","74","10","North","-9999.0","-9999.00","0","Overcast",1135,"32139-420-715-2-18-1"
"76.5","74","10","North","-9999.0","-9999.00","0","Overcast",1135,"32139-420-715-2-18-2"
"76.5","74","10","North","-9999.0","-9999.00","0","Overcast",1135,"32139-420-715-2-18-3"
"78.1","68","60","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1155,"32139-420-715-2-18-4"
"78.1","68","60","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1155,"32139-420-715-2-18-5"
"84.7","55","0","North","-9999.0","-9999.00","0","Scattered Clouds",1715,"32200-420-715-2-1-1"
"84.7","55","0","North","-9999.0","-9999.00","0","Scattered Clouds",1715,"32200-420-715-2-1-2"
"84.7","55","0","North","-9999.0","-9999.00","0","Scattered Clouds",1715,"32200-420-715-2-1-3"
"84.7","55","0","North","-9999.0","-9999.00","0","Scattered Clouds",1715,"32200-420-715-2-2-1"
"84.7","54","160","SSE","-9999.0","-9999.00","0","Clear",1735,"32200-420-715-2-2-2"
"84.7","54","160","SSE","-9999.0","-9999.00","0","Clear",1735,"32200-420-715-2-2-3"
"84.7","54","160","SSE","-9999.0","-9999.00","0","Clear",1735,"32200-420-715-2-2-4"
"84.7","54","160","SSE","-9999.0","-9999.00","0","Clear",1735,"32200-420-715-2-3-1"
"85.1","53","0","North","-9999.0","-9999.00","0","Clear",1755,"32200-420-715-2-3-2"
"85.1","53","0","North","-9999.0","-9999.00","0","Clear",1755,"32200-420-715-2-3-3"
"85.1","53","0","North","-9999.0","-9999.00","0","Clear",1755,"32200-420-715-2-3-4"
"85.1","53","0","North","-9999.0","-9999.00","0","Clear",1755,"32200-420-715-2-4-1"
"84.4","54","0","North","-9999.0","-9999.00","0","Clear",1815,"32200-420-715-2-4-2"
"84.4","54","0","North","-9999.0","-9999.00","0","Clear",1815,"32200-420-715-2-4-3"
"84.4","54","0","North","-9999.0","-9999.00","0","Clear",1815,"32200-420-715-2-5-1"
"84.4","54","0","North","-9999.0","-9999.00","0","Clear",1815,"32200-420-715-2-5-2"
"84.4","54","0","North","-9999.0","-9999.00","0","Clear",1815,"32200-420-715-2-5-3"
"84.4","54","0","North","-9999.0","-9999.00","0","Clear",1815,"32200-420-715-2-5-4"
"84.7","54","0","North","-9999.0","-9999.00","0","Clear",1835,"32200-420-715-2-6-1"
"84.7","54","0","North","-9999.0","-9999.00","0","Clear",1835,"32200-420-715-2-6-2"
"84.7","54","0","North","-9999.0","-9999.00","0","Clear",1835,"32200-420-715-2-6-3"
"84.7","54","0","North","-9999.0","-9999.00","0","Clear",1835,"32200-420-715-2-6-4"
"84.7","54","0","North","-9999.0","-9999.00","0","Clear",1835,"32200-420-715-2-7-1"
"84.0","55","150","SSE","-9999.0","-9999.00","0","Scattered Clouds",1855,"32200-420-715-2-7-2"
"84.0","55","150","SSE","-9999.0","-9999.00","0","Scattered Clouds",1855,"32200-420-715-2-7-3"
"84.0","55","150","SSE","-9999.0","-9999.00","0","Scattered Clouds",1855,"32200-420-715-2-7-4"
"84.0","55","150","SSE","-9999.0","-9999.00","0","Scattered Clouds",1855,"32200-420-715-2-7-5"
"84.0","55","150","SSE","-9999.0","-9999.00","0","Scattered Clouds",1855,"32200-420-715-2-8-1"
"83.8","55","0","North","-9999.0","-9999.00","0","Scattered Clouds",1915,"32200-420-715-2-8-2"
"83.8","55","0","North","-9999.0","-9999.00","0","Scattered Clouds",1915,"32200-420-715-2-8-3"
"83.8","55","0","North","-9999.0","-9999.00","0","Scattered Clouds",1915,"32200-420-715-2-8-4"
"83.8","55","0","North","-9999.0","-9999.00","0","Scattered Clouds",1915,"32200-420-715-2-9-1"
"83.8","55","0","North","-9999.0","-9999.00","0","Scattered Clouds",1915,"32200-420-715-2-9-2"
"83.8","55","0","North","-9999.0","-9999.00","0","Scattered Clouds",1915,"32200-420-715-2-9-3"
"83.5","53","70","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1435,"32200-420-715-2-10-1"
"84.2","50","90","East","-9999.0","-9999.00","0","Mostly Cloudy",1455,"32200-420-715-2-10-2"
"84.2","50","90","East","-9999.0","-9999.00","0","Mostly Cloudy",1455,"32200-420-715-2-10-3"
"84.2","50","90","East","-9999.0","-9999.00","0","Mostly Cloudy",1455,"32200-420-715-2-10-4"
"84.2","50","90","East","-9999.0","-9999.00","0","Mostly Cloudy",1455,"32200-420-715-2-11-1"
"85.1","49","60","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1515,"32200-420-715-2-11-2"
"85.1","49","60","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1515,"32200-420-715-2-11-3"
"85.1","49","60","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1515,"32200-420-715-2-11-4"
"85.1","49","60","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1515,"32200-420-715-2-12-1"
"85.1","49","60","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1515,"32200-420-715-2-12-2"
"85.1","49","60","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1515,"32200-420-715-2-12-3"
"85.1","49","60","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1515,"32200-420-715-2-13-1"
"84.9","51","110","ESE","-9999.0","-9999.00","0","Mostly Cloudy",1535,"32200-420-715-2-13-2"
"84.9","51","110","ESE","-9999.0","-9999.00","0","Mostly Cloudy",1535,"32200-420-715-2-13-3"
"84.9","51","110","ESE","-9999.0","-9999.00","0","Mostly Cloudy",1535,"32200-420-715-2-13-4"
"84.9","51","110","ESE","-9999.0","-9999.00","0","Mostly Cloudy",1535,"32200-420-715-2-13-5"
"84.9","51","110","ESE","-9999.0","-9999.00","0","Mostly Cloudy",1535,"32200-420-715-2-14-1"
"84.2","51","0","North","-9999.0","-9999.00","0","Mostly Cloudy",1555,"32200-420-715-2-14-2"
"84.2","51","0","North","-9999.0","-9999.00","0","Mostly Cloudy",1555,"32200-420-715-2-14-3"
"84.2","51","0","North","-9999.0","-9999.00","0","Mostly Cloudy",1555,"32200-420-715-2-14-4"
"84.2","51","0","North","-9999.0","-9999.00","0","Mostly Cloudy",1555,"32200-420-715-2-15-1"
"84.2","53","0","North","-9999.0","-9999.00","0","Scattered Clouds",1615,"32200-420-715-2-15-2"
"84.2","53","0","North","-9999.0","-9999.00","0","Scattered Clouds",1615,"32200-420-715-2-15-3"
"84.2","53","0","North","-9999.0","-9999.00","0","Scattered Clouds",1615,"32200-420-715-2-15-4"
"84.2","53","0","North","-9999.0","-9999.00","0","Scattered Clouds",1615,"32200-420-715-2-16-1"
"84.2","53","0","North","-9999.0","-9999.00","0","Scattered Clouds",1615,"32200-420-715-2-16-2"
"84.2","53","0","North","-9999.0","-9999.00","0","Scattered Clouds",1615,"32200-420-715-2-16-3"
"84.2","53","0","North","-9999.0","-9999.00","0","Scattered Clouds",1615,"32200-420-715-2-17-1"
"85.6","50","0","North","-9999.0","-9999.00","0","Scattered Clouds",1635,"32200-420-715-2-17-2"
"85.6","50","0","North","-9999.0","-9999.00","0","Scattered Clouds",1635,"32200-420-715-2-17-3"
"85.6","50","0","North","-9999.0","-9999.00","0","Scattered Clouds",1635,"32200-420-715-2-17-4"
"85.6","50","0","North","-9999.0","-9999.00","0","Scattered Clouds",1635,"32200-420-715-2-17-5"
"85.6","50","0","North","-9999.0","-9999.00","0","Scattered Clouds",1635,"32200-420-715-2-18-1"
"83.7","57","170","South","-9999.0","-9999.00","0","Scattered Clouds",1655,"32200-420-715-2-18-2"
"83.7","57","170","South","-9999.0","-9999.00","0","Scattered Clouds",1655,"32200-420-715-2-18-3"
"83.7","57","170","South","-9999.0","-9999.00","0","Scattered Clouds",1655,"32200-420-715-2-18-4"
"83.7","57","170","South","-9999.0","-9999.00","0","Scattered Clouds",1655,"32200-420-715-2-18-5"
"71.4","90","0","North","-9999.0","0.05","1","Rain",715,"32366-420-715-2-1-1"
"71.4","90","0","North","-9999.0","0.05","1","Rain",715,"32366-420-715-2-1-2"
"71.4","90","0","North","-9999.0","0.05","1","Rain",715,"32366-420-715-2-1-3"
"71.4","90","0","North","-9999.0","0.05","1","Rain",715,"32366-420-715-2-1-4"
"71.4","90","0","North","-9999.0","0.05","1","Rain",715,"32366-420-715-2-1-5"
"71.4","90","0","North","-9999.0","0.05","1","Rain",715,"32366-420-715-2-1-6"
"71.2","92","0","North","-9999.0","0.11","1","Rain",735,"32366-420-715-2-2-1"
"71.2","92","0","North","-9999.0","0.11","1","Rain",735,"32366-420-715-2-2-2"
"71.2","92","0","North","-9999.0","0.11","1","Rain",735,"32366-420-715-2-2-3"
"71.2","92","0","North","-9999.0","0.11","1","Rain",735,"32366-420-715-2-2-4"
"71.2","92","0","North","-9999.0","0.11","1","Rain",735,"32366-420-715-2-3-1"
"70.7","93","40","NE","-9999.0","0.15","1","Rain",755,"32366-420-715-2-3-2"
"70.7","93","40","NE","-9999.0","0.15","1","Rain",755,"32366-420-715-2-3-3"
"70.7","93","40","NE","-9999.0","0.15","1","Rain",755,"32366-420-715-2-3-4"
"70.7","93","40","NE","-9999.0","0.15","1","Rain",755,"32366-420-715-2-3-5"
"70.7","93","0","North","-9999.0","0.02","1","Rain",815,"32366-420-715-2-4-1"
"70.7","93","0","North","-9999.0","0.02","1","Rain",815,"32366-420-715-2-4-2"
"70.7","93","0","North","-9999.0","0.02","1","Rain",815,"32366-420-715-2-5-1"
"70.7","93","0","North","-9999.0","0.16","1","Rain",855,"32366-420-715-2-5-2"
"71.1","93","0","North","-9999.0","-9999.00","0","Drizzle",915,"32366-420-715-2-5-3"
"71.1","93","0","North","-9999.0","-9999.00","0","Drizzle",915,"32366-420-715-2-5-4"
"71.1","93","0","North","-9999.0","-9999.00","0","Drizzle",915,"32366-420-715-2-6-1"
"71.1","93","0","North","-9999.0","-9999.00","0","Drizzle",915,"32366-420-715-2-6-2"
"71.1","93","0","North","-9999.0","-9999.00","0","Drizzle",915,"32366-420-715-2-6-3"
"71.1","93","0","North","-9999.0","-9999.00","0","Drizzle",915,"32366-420-715-2-6-4"
"71.1","93","0","North","-9999.0","-9999.00","0","Drizzle",915,"32366-420-715-2-7-1"
"71.6","91","40","NE","-9999.0","-9999.00","0","Overcast",935,"32366-420-715-2-7-2"
"71.6","91","40","NE","-9999.0","-9999.00","0","Overcast",935,"32366-420-715-2-7-3"
"71.6","91","40","NE","-9999.0","-9999.00","0","Overcast",935,"32366-420-715-2-7-4"
"71.6","91","40","NE","-9999.0","-9999.00","0","Overcast",935,"32366-420-715-2-8-1"
"72.0","91","20","NNE","-9999.0","-9999.00","0","Overcast",955,"32366-420-715-2-8-2"
"72.0","91","20","NNE","-9999.0","-9999.00","0","Overcast",955,"32366-420-715-2-8-3"
"72.0","91","20","NNE","-9999.0","-9999.00","0","Overcast",955,"32366-420-715-2-8-4"
"72.0","91","20","NNE","-9999.0","-9999.00","0","Overcast",955,"32366-420-715-2-9-1"
"72.9","88","0","North","-9999.0","-9999.00","0","Overcast",1015,"32366-420-715-2-9-2"
"72.9","88","0","North","-9999.0","-9999.00","0","Overcast",1015,"32366-420-715-2-9-3"
"72.9","88","0","North","-9999.0","-9999.00","0","Overcast",1015,"32366-420-715-2-9-4"
"72.9","88","0","North","-9999.0","-9999.00","0","Overcast",1015,"32366-420-715-2-10-1"
"72.9","88","0","North","-9999.0","-9999.00","0","Overcast",1015,"32366-420-715-2-10-2"
"72.9","88","0","North","-9999.0","-9999.00","0","Overcast",1015,"32366-420-715-2-10-3"
"72.9","88","0","North","-9999.0","-9999.00","0","Overcast",1015,"32366-420-715-2-10-4"
"72.9","88","0","North","-9999.0","-9999.00","0","Overcast",1015,"32366-420-715-2-11-1"
"73.8","83","50","NE","-9999.0","-9999.00","0","Overcast",1035,"32366-420-715-2-11-2"
"73.8","83","50","NE","-9999.0","-9999.00","0","Overcast",1035,"32366-420-715-2-11-3"
"73.8","83","50","NE","-9999.0","-9999.00","0","Overcast",1035,"32366-420-715-2-11-4"
"73.8","83","50","NE","-9999.0","-9999.00","0","Overcast",1035,"32366-420-715-2-11-5"
"73.9","81","0","North","-9999.0","-9999.00","0","Overcast",1055,"32366-420-715-2-12-1"
"73.9","81","0","North","-9999.0","-9999.00","0","Overcast",1055,"32366-420-715-2-12-2"
"73.9","81","0","North","-9999.0","-9999.00","0","Overcast",1055,"32366-420-715-2-12-3"
"75.6","76","40","NE","-9999.0","-9999.00","0","Overcast",1115,"32366-420-715-2-13-1"
"75.6","76","40","NE","-9999.0","-9999.00","0","Overcast",1115,"32366-420-715-2-13-2"
"75.6","76","40","NE","-9999.0","-9999.00","0","Overcast",1115,"32366-420-715-2-13-3"
"75.6","76","40","NE","-9999.0","-9999.00","0","Overcast",1115,"32366-420-715-2-13-4"
"75.6","76","40","NE","-9999.0","-9999.00","0","Overcast",1115,"32366-420-715-2-14-1"
"76.5","74","10","North","-9999.0","-9999.00","0","Overcast",1135,"32366-420-715-2-14-2"
"76.5","74","10","North","-9999.0","-9999.00","0","Overcast",1135,"32366-420-715-2-14-3"
"76.5","74","10","North","-9999.0","-9999.00","0","Overcast",1135,"32366-420-715-2-14-4"
"76.5","74","10","North","-9999.0","-9999.00","0","Overcast",1135,"32366-420-715-2-15-1"
"76.5","74","10","North","-9999.0","-9999.00","0","Overcast",1135,"32366-420-715-2-15-2"
"78.1","68","60","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1155,"32366-420-715-2-15-3"
"78.1","68","60","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1155,"32366-420-715-2-16-1"
"78.1","68","60","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1155,"32366-420-715-2-16-2"
"79.0","65","0","North","-9999.0","-9999.00","0","Mostly Cloudy",1215,"32366-420-715-2-16-3"
"79.0","65","0","North","-9999.0","-9999.00","0","Mostly Cloudy",1215,"32366-420-715-2-17-1"
"79.0","65","0","North","-9999.0","-9999.00","0","Mostly Cloudy",1215,"32366-420-715-2-17-2"
"79.0","65","0","North","-9999.0","-9999.00","0","Mostly Cloudy",1215,"32366-420-715-2-17-3"
"79.0","65","0","North","-9999.0","-9999.00","0","Mostly Cloudy",1215,"32366-420-715-2-17-4"
"79.0","65","0","North","-9999.0","-9999.00","0","Mostly Cloudy",1215,"32366-420-715-2-17-5"
"79.0","65","0","North","-9999.0","-9999.00","0","Mostly Cloudy",1215,"32366-420-715-2-18-1"
"79.9","61","30","NNE","-9999.0","-9999.00","0","Mostly Cloudy",1235,"32366-420-715-2-18-2"
"79.9","61","30","NNE","-9999.0","-9999.00","0","Mostly Cloudy",1235,"32366-420-715-2-18-3"
"79.9","61","30","NNE","-9999.0","-9999.00","0","Mostly Cloudy",1235,"32366-420-715-2-18-4"
"79.9","61","30","NNE","-9999.0","-9999.00","0","Mostly Cloudy",1235,"32366-420-715-2-18-5"
"84.2","53","0","North","-9999.0","-9999.00","0","Scattered Clouds",1615,"32448-420-715-2-1-1"
"85.6","50","0","North","-9999.0","-9999.00","0","Scattered Clouds",1635,"32448-420-715-2-1-2"
"85.6","50","0","North","-9999.0","-9999.00","0","Scattered Clouds",1635,"32448-420-715-2-1-3"
"85.6","50","0","North","-9999.0","-9999.00","0","Scattered Clouds",1635,"32448-420-715-2-1-4"
"85.6","50","0","North","-9999.0","-9999.00","0","Scattered Clouds",1635,"32448-420-715-2-1-5"
"85.6","50","0","North","-9999.0","-9999.00","0","Scattered Clouds",1635,"32448-420-715-2-2-1"
"85.6","50","0","North","-9999.0","-9999.00","0","Scattered Clouds",1635,"32448-420-715-2-2-2"
"83.7","57","170","South","-9999.0","-9999.00","0","Scattered Clouds",1655,"32448-420-715-2-2-3"
"83.7","57","170","South","-9999.0","-9999.00","0","Scattered Clouds",1655,"32448-420-715-2-2-4"
"83.7","57","170","South","-9999.0","-9999.00","0","Scattered Clouds",1655,"32448-420-715-2-2-5"
"83.7","57","170","South","-9999.0","-9999.00","0","Scattered Clouds",1655,"32448-420-715-2-3-1"
"84.7","55","0","North","-9999.0","-9999.00","0","Scattered Clouds",1715,"32448-420-715-2-3-2"
"84.7","55","0","North","-9999.0","-9999.00","0","Scattered Clouds",1715,"32448-420-715-2-3-3"
"84.7","55","0","North","-9999.0","-9999.00","0","Scattered Clouds",1715,"32448-420-715-2-3-4"
"84.7","55","0","North","-9999.0","-9999.00","0","Scattered Clouds",1715,"32448-420-715-2-4-1"
"84.7","55","0","North","-9999.0","-9999.00","0","Scattered Clouds",1715,"32448-420-715-2-4-2"
"84.7","55","0","North","-9999.0","-9999.00","0","Scattered Clouds",1715,"32448-420-715-2-4-3"
"84.7","54","160","SSE","-9999.0","-9999.00","0","Clear",1735,"32448-420-715-2-5-1"
"84.7","54","160","SSE","-9999.0","-9999.00","0","Clear",1735,"32448-420-715-2-5-2"
"84.7","54","160","SSE","-9999.0","-9999.00","0","Clear",1735,"32448-420-715-2-5-3"
"84.7","54","160","SSE","-9999.0","-9999.00","0","Clear",1735,"32448-420-715-2-5-4"
"85.1","53","0","North","-9999.0","-9999.00","0","Clear",1755,"32448-420-715-2-6-1"
"85.1","53","0","North","-9999.0","-9999.00","0","Clear",1755,"32448-420-715-2-6-2"
"85.1","53","0","North","-9999.0","-9999.00","0","Clear",1755,"32448-420-715-2-6-3"
"85.1","53","0","North","-9999.0","-9999.00","0","Clear",1755,"32448-420-715-2-6-4"
"85.1","53","0","North","-9999.0","-9999.00","0","Clear",1755,"32448-420-715-2-6-5"
"84.4","54","0","North","-9999.0","-9999.00","0","Clear",1815,"32448-420-715-2-7-1"
"84.4","54","0","North","-9999.0","-9999.00","0","Clear",1815,"32448-420-715-2-7-2"
"84.4","54","0","North","-9999.0","-9999.00","0","Clear",1815,"32448-420-715-2-7-3"
"84.4","54","0","North","-9999.0","-9999.00","0","Clear",1815,"32448-420-715-2-7-4"
"84.4","54","0","North","-9999.0","-9999.00","0","Clear",1815,"32448-420-715-2-8-1"
"84.4","54","0","North","-9999.0","-9999.00","0","Clear",1815,"32448-420-715-2-8-2"
"84.7","54","0","North","-9999.0","-9999.00","0","Clear",1835,"32448-420-715-2-8-3"
"84.7","54","0","North","-9999.0","-9999.00","0","Clear",1835,"32448-420-715-2-8-4"
"84.7","54","0","North","-9999.0","-9999.00","0","Clear",1835,"32448-420-715-2-9-1"
"84.7","54","0","North","-9999.0","-9999.00","0","Clear",1835,"32448-420-715-2-9-2"
"84.7","54","0","North","-9999.0","-9999.00","0","Clear",1835,"32448-420-715-2-9-3"
"82.9","53","50","NE","-9999.0","-9999.00","0","Mostly Cloudy",1415,"32448-420-715-2-10-1"
"82.9","53","50","NE","-9999.0","-9999.00","0","Mostly Cloudy",1415,"32448-420-715-2-10-2"
"82.9","53","50","NE","-9999.0","-9999.00","0","Mostly Cloudy",1415,"32448-420-715-2-10-3"
"82.9","53","50","NE","-9999.0","-9999.00","0","Mostly Cloudy",1415,"32448-420-715-2-11-1"
"82.9","53","50","NE","-9999.0","-9999.00","0","Mostly Cloudy",1415,"32448-420-715-2-11-2"
"82.9","53","50","NE","-9999.0","-9999.00","0","Mostly Cloudy",1415,"32448-420-715-2-11-3"
"83.5","53","70","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1435,"32448-420-715-2-11-4"
"83.5","53","70","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1435,"32448-420-715-2-11-5"
"83.5","53","70","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1435,"32448-420-715-2-12-1"
"83.5","53","70","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1435,"32448-420-715-2-12-2"
"83.5","53","70","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1435,"32448-420-715-2-12-3"
"83.5","53","70","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1435,"32448-420-715-2-13-1"
"84.2","50","90","East","-9999.0","-9999.00","0","Mostly Cloudy",1455,"32448-420-715-2-13-2"
"84.2","50","90","East","-9999.0","-9999.00","0","Mostly Cloudy",1455,"32448-420-715-2-13-3"
"84.2","50","90","East","-9999.0","-9999.00","0","Mostly Cloudy",1455,"32448-420-715-2-13-4"
"84.2","50","90","East","-9999.0","-9999.00","0","Mostly Cloudy",1455,"32448-420-715-2-14-1"
"85.1","49","60","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1515,"32448-420-715-2-14-2"
"85.1","49","60","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1515,"32448-420-715-2-14-3"
"85.1","49","60","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1515,"32448-420-715-2-14-4"
"85.1","49","60","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1515,"32448-420-715-2-15-1"
"85.1","49","60","ENE","-9999.0","-9999.00","0","Mostly Cloudy",1515,"32448-420-715-2-15-2"
"84.9","51","110","ESE","-9999.0","-9999.00","0","Mostly Cloudy",1535,"32448-420-715-2-15-3"
"84.9","51","110","ESE","-9999.0","-9999.00","0","Mostly Cloudy",1535,"32448-420-715-2-15-4"
"84.9","51","110","ESE","-9999.0","-9999.00","0","Mostly Cloudy",1535,"32448-420-715-2-16-1"
"84.9","51","110","ESE","-9999.0","-9999.00","0","Mostly Cloudy",1535,"32448-420-715-2-16-2"
"84.9","51","110","ESE","-9999.0","-9999.00","0","Mostly Cloudy",1535,"32448-420-715-2-16-3"
"84.9","51","110","ESE","-9999.0","-9999.00","0","Mostly Cloudy",1535,"32448-420-715-2-17-1"
"84.2","51","0","North","-9999.0","-9999.00","0","Mostly Cloudy",1555,"32448-420-715-2-17-2"
"84.2","51","0","North","-9999.0","-9999.00","0","Mostly Cloudy",1555,"32448-420-715-2-17-3"
"84.2","51","0","North","-9999.0","-9999.00","0","Mostly Cloudy",1555,"32448-420-715-2-17-4"
"84.2","51","0","North","-9999.0","-9999.00","0","Mostly Cloudy",1555,"32448-420-715-2-17-5"
"84.2","51","0","North","-9999.0","-9999.00","0","Mostly Cloudy",1555,"32448-420-715-2-17-6"
"84.2","53","0","North","-9999.0","-9999.00","0","Scattered Clouds",1615,"32448-420-715-2-18-1"
"84.2","53","0","North","-9999.0","-9999.00","0","Scattered Clouds",1615,"32448-420-715-2-18-2"
"84.2","53","0","North","-9999.0","-9999.00","0","Scattered Clouds",1615,"32448-420-715-2-18-3"
"84.2","53","0","North","-9999.0","-9999.00","0","Scattered Clouds",1615,"32448-420-715-2-18-4"
"71.4","90","0","North","-9999.0","0.05","1","Rain",715,"32640-420-715-2-1-1"
"71.4","90","0","North","-9999.0","0.05","1","Rain",715,"32640-420-715-2-1-2"
"71.4","90","0","North","-9999.0","0.05","1","Rain",715,"32640-420-715-2-1-3"
"71.4","90","0","North","-9999.0","0.05","1","Rain",715,"32640-420-715-2-1-4"
"71.2","92","0","North","-9999.0","0.11","1","Rain",735,"32640-420-715-2-2-1"
"71.2","92","0","North","-9999.0","0.11","1","Rain",735,"32640-420-715-2-2-2"
"71.2","92","0","North","-9999.0","0.11","1","Rain",735,"32640-420-715-2-2-3"
"71.2","92","0","North","-9999.0","0.11","1","Rain",735,"32640-420-715-2-3-1"
"70.7","93","40","NE","-9999.0","0.15","1","Rain",755,"32640-420-715-2-3-2"
"70.7","93","40","NE","-9999.0","0.15","1","Rain",755,"32640-420-715-2-3-3"
"70.7","93","40","NE","-9999.0","0.15","1","Rain",755,"32640-420-715-2-3-4"
"70.7","93","0","North","-9999.0","0.02","1","Rain",815,"32640-420-715-2-3-5"
"70.7","93","0","North","-9999.0","0.02","1","Rain",815,"32640-420-715-2-3-6"
"70.7","93","0","North","-9999.0","0.02","1","Rain",815,"32640-420-715-2-4-1"
"70.7","93","0","North","-9999.0","0.02","1","Rain",815,"32640-420-715-2-4-2"
"70.7","93","0","North","-9999.0","0.02","1","Rain",815,"32640-420-715-2-4-3"
"70.7","93","0","North","-9999.0","0.02","1","Rain",815,"32640-420-715-2-5-1"
"71.1","93","0","North","-9999.0","-9999.00","0","Drizzle",915,"32640-420-715-2-5-2"
"71.1","93","0","North","-9999.0","-9999.00","0","Drizzle",915,"32640-420-715-2-5-3"
"71.1","93","0","North","-9999.0","-9999.00","0","Drizzle",915,"32640-420-715-2-5-4"
"71.1","93","0","North","-9999.0","-9999.00","0","Drizzle",915,"32640-420-715-2-6-1"
"71.1","93","0","North","-9999.0","-9999.00","0","Drizzle",915,"32640-420-715-2-6-2"
"71.1","93","0","North","-9999.0","-9999.00","0","Drizzle",915,"32640-420-715-2-6-3"
"71.1","93","0","North","-9999.0","-9999.00","0","Drizzle",915,"32640-420-715-2-6-4"
"71.6","91","40","NE","-9999.0","-9999.00","0","Overcast",935,"32640-420-715-2-7-1"
"71.6","91","40","NE","-9999.0","-9999.00","0","Overcast",935,"32640-420-715-2-7-2"
"71.6","91","40","NE","-9999.0","-9999.00","0","Overcast",935,"32640-420-715-2-7-3"
"71.6","91","40","NE","-9999.0","-9999.00","0","Overcast",935,"32640-420-715-2-7-4"
"71.6","91","40","NE","-9999.0","-9999.00","0","Overcast",935,"32640-420-715-2-8-1"
"72.0","91","20","NNE","-9999.0","-9999.00","0","Overcast",955,"32640-420-715-2-8-2"
"72.0","91","20","NNE","-9999.0","-9999.00","0","Overcast",955,"32640-420-715-2-8-3"
"72.0","91","20","NNE","-9999.0","-9999.00","0","Overcast",955,"32640-420-715-2-8-4"
"72.0","91","20","NNE","-9999.0","-9999.00","0","Overcast",955,"32640-420-715-2-8-5"
"72.0","91","20","NNE","-9999.0","-9999.00","0","Overcast",955,"32640-420-715-2-9-1"
"72.9","88","0","North","-9999.0","-9999.00","0","Overcast",1015,"32640-420-715-2-9-2"
"72.9","88","0","North","-9999.0","-9999.00","0","Overcast",1015,"32640-420-715-2-9-3"
"72.9","88","0","North","-9999.0","-9999.00","0","Overcast",1015,"32640-420-715-2-10-1"
"72.9","88","0","North","-9999.0","-9999.00","0","Overcast",1015,"32640-420-715-2-10-2"
"72.9","88","0","North","-9999.0","-9999.00","0","Overcast",1015,"32640-420-715-2-10-3"
"72.9","88","0","North","-9999.0","-9999.00","0","Overcast",1015,"32640-420-715-2-10-4"
"72.9","88","0","North","-9999.0","-9999.00","0","Overcast",1015,"32640-420-715-2-11-1"
"73.8","83","50","NE","-9999.0","-9999.00","0","Overcast",1035,"32640-420-715-2-11-2"
"73.8","83","50","NE","-9999.0","-9999.00","0","Overcast",1035,"32640-420-715-2-11-3"
"73.8","83","50","NE","-9999.0","-9999.00","0","Overcast",1035,"32640-420-715-2-11-4"
"73.9","81","0","North","-9999.0","-9999.00","0","Overcast",1055,"32640-420-715-2-12-1"
"73.9","81","0","North","-9999.0","-9999.00","0","Overcast",1055,"32640-420-715-2-12-2"
"73.9","81","0","North","-9999.0","-9999.00","0","Overcast",1055,"32640-420-715-2-12-3"
"73.9","81","0","North","-9999.0","-9999.00","0","Overcast",1055,"32640-420-715-2-12-4"
