"course","link","hole","hole_lat","hole_lon","hole_z","tee_lat","tee_lon","tee_z","midpt1_lat","midpt1_lon","midpt1_z","midpt2_lat","midpt2_lon","midpt2_z"
"TPC San Antonio","http://www.provisualizer.com/courses/tpcsanantonio.php","3","29.652980665298","-98.394829139483","1022.70785422974","29.654426065443","-98.393647439365","1029.76944982178",NA,NA,NA,NA,NA,NA
"TPC San Antonio","http://www.provisualizer.com/courses/tpcsanantonio.php","4","29.648911764891","-98.396279939628","1005.25446226318","29.652537865254","-98.394362939436","1019.89078531372","29.650329265033","-98.395267439527","1007.89871837891",NA,NA,NA
"TPC San Antonio","http://www.provisualizer.com/courses/tpcsanantonio.php","5","29.651069065107","-98.398988939899","990.993201060791","29.64880106488","-98.397060239706","998.843768186035","29.650734265073","-98.39849933985","991.578321573486",NA,NA,NA
"TPC San Antonio","http://www.provisualizer.com/courses/tpcsanantonio.php","6","29.654128165413","-98.396419439642","1008.84508372559","29.651451565145","-98.398477739848","1001.22720312866","29.653132765313","-98.396667839667","1010.21877527832",NA,NA,NA
"TPC San Antonio","http://www.provisualizer.com/courses/tpcsanantonio.php","7","29.654786065479","-98.394107339411","1025.58129255859","29.654719465472","-98.396080139608","1008.90485733032",NA,NA,NA,NA,NA,NA
"TPC San Antonio","http://www.provisualizer.com/courses/tpcsanantonio.php","8","29.659916965992","-98.392668239267","1066.83499203247","29.654957065496","-98.393494439349","1033.21118795044","29.657267365727","-98.392813139281","1049.89252921997","29.659232065923","-98.392594439259","1057.49859526855"
"TPC San Antonio","http://www.provisualizer.com/courses/tpcsanantonio.php","9","29.664271166427","-98.392868939287","1097.63531930786","29.660362466036","-98.392465739247","1071.18354680786","29.662728566273","-98.392805939281","1089.75081038696",NA,NA,NA
"TPC San Antonio","http://www.provisualizer.com/courses/tpcsanantonio.php","10","29.662294766229","-98.396863139686","1058.20506520996","29.665932566593","-98.397744239774","1101.78362750122","29.66369696637","-98.396936939694","1068.74284134277","","",NA
"TPC San Antonio","http://www.provisualizer.com/courses/tpcsanantonio.php","11","29.65850216585","-98.396674139667","1038.17690269165","29.66180066618","-98.397358139736","1058.03285314941","29.659630765963","-98.396471639647","1049.75976573608","","",NA
"TPC San Antonio","http://www.provisualizer.com/courses/tpcsanantonio.php","12","29.661378566138","-98.395119839512","1074.62248148437","29.658042265804","-98.395930739593","1032.68974585083","29.660312066031","-98.395484339548","1057.72197033081","","",NA
"TPC San Antonio","http://www.provisualizer.com/courses/tpcsanantonio.php","13","29.65979906598","-98.394868739487","1048.2629225354","29.661723266172","-98.394210839421","1075.37060271484",NA,NA,NA,"","",NA
"TPC San Antonio","http://www.provisualizer.com/courses/tpcsanantonio.php","14","29.656171165617","-98.396609339661","1011.61118988647","29.660085266009","-98.393990339399","1057.01730260864","29.657848765785","-98.394622139462","1035.82610794189","29.656584265658","-98.39590463959","1018.29411919189"
"TPC San Antonio","http://www.provisualizer.com/courses/tpcsanantonio.php","15","29.660810666081","-98.397780239778","1032.37095329224","29.6569982657","-98.397462539746","1016.15138064087","29.659340965934","-98.397388739739","1026.92654909668",NA,NA,NA
"TPC San Antonio","http://www.provisualizer.com/courses/tpcsanantonio.php","16","29.663041766304","-98.398019639802","1051.1983371814","29.661518066152","-98.397541739754","1051.4646651355",NA,NA,NA,NA,NA,NA
"TPC San Antonio","http://www.provisualizer.com/courses/tpcsanantonio.php","17","29.660357966036","-98.399333639933","1042.73181156982","29.663211866321","-98.398611839861","1061.74352243774","29.661043766104","-98.399161739916","1043.21380509277",NA,NA,NA
"TPC San Antonio","http://www.provisualizer.com/courses/tpcsanantonio.php","18","29.665184666518","-98.398437239844","1083.3190904187","29.660682866068","-98.400705240071","1046.12919508057","29.662907666291","-98.399717939972","1061.62277374878","29.664542066454","-98.398445339844","1072.89014830322"
"TPC Four Seasons Resort","http://www.provisualizer.com/courses/tpcfourseasons.php","1","32.866262686626","-96.954825395483","470.011017788696","32.863542886354","-96.95740299574","516.878379881592","32.865692086569","-96.956291495629","484.533050102539","","",NA
"TPC Four Seasons Resort","http://www.provisualizer.com/courses/tpcfourseasons.php","2","32.866920586692","-96.954557195456","466.03652362854","32.86649668665","-96.956633495663","485.784441055298",NA,NA,NA,NA,NA,NA
"TPC Four Seasons Resort","http://www.provisualizer.com/courses/tpcfourseasons.php","3","32.871371987137","-96.9559980956","447.654087644653","32.86730128673","-96.954444695444","462.288958907471","32.869447786945","-96.955564295556","453.775625657349","32.871093887109","-96.9559953956","447.334444038086"
"TPC Four Seasons Resort","http://www.provisualizer.com/courses/tpcfourseasons.php","4","32.873227787323","-96.953173895317","438.78181239624","32.872361087236","-96.957164495716","439.599218944092","32.873147687315","-96.954536495454","439.308861400147",NA,NA,NA
"TPC Four Seasons Resort","http://www.provisualizer.com/courses/tpcfourseasons.php","5","32.87430238743","-96.952921895292","430.834926665039","32.872926287293","-96.952634795263","444.498902374878",NA,NA,NA,NA,NA,NA
"TPC Four Seasons Resort","http://www.provisualizer.com/courses/tpcfourseasons.php","6","32.87390368739","-96.956668595667","444.139109328613","32.875142987514","-96.95260509526","430.12525277832","32.874519287452","-96.95529519553","440.141136256714",NA,NA,NA
"TPC Four Seasons Resort","http://www.provisualizer.com/courses/tpcfourseasons.php","7","32.875185287519","-96.961164096116","477.876703530884","32.873277287328","-96.956665895667","441.407595764771","32.874831587483","-96.958819595882","449.237537492065","32.875213187521","-96.960724896072","467.943221520996"
"TPC Four Seasons Resort","http://www.provisualizer.com/courses/tpcfourseasons.php","8","32.873214287321","-96.95760459576","441.196035250854","32.874892787489","-96.961547496155","483.773314570312","32.874164687416","-96.9589977959","444.673917887573",NA,NA,NA
"TPC Four Seasons Resort","http://www.provisualizer.com/courses/tpcfourseasons.php","9","32.874153887415","-96.953428595343","432.661826294556","32.872834487283","-96.957229295723","439.666451734009","32.873808287381","-96.954690395469","439.774034210205",NA,NA,NA
"TPC Four Seasons Resort","http://www.provisualizer.com/courses/tpcfourseasons.php","10","32.875663187566","-96.948418294842","429.953541334228","32.874006287401","-96.952107395211","436.909757162476","32.875288787529","-96.949771894977","430.747018415528","","",NA
"TPC Four Seasons Resort","http://www.provisualizer.com/courses/tpcfourseasons.php","11","32.875577687558","-96.951311795131","430.81575305481","32.87640298764","-96.948350794835","429.123619375","32.875979987598","-96.950746595075","429.767512259522","","",NA
"TPC Four Seasons Resort","http://www.provisualizer.com/courses/tpcfourseasons.php","12","32.877310187731","-96.949118494912","438.225327144775","32.875415687542","-96.952718495272","430.731349120483","32.877038387704","-96.950705195071","437.790641876831","","",NA
"TPC Four Seasons Resort","http://www.provisualizer.com/courses/tpcfourseasons.php","13","32.87879608788","-96.949048294905","450.149910981445","32.877361487736","-96.948675694868","437.198712980347",NA,NA,NA,"","",NA
"TPC Four Seasons Resort","http://www.provisualizer.com/courses/tpcfourseasons.php","14","32.875814387581","-96.947827894783","429.168174239502","32.879026487903","-96.948114994811","450.247681375122","32.876835887684","-96.947447194745","429.004122227173","","",NA
"TPC Four Seasons Resort","http://www.provisualizer.com/courses/tpcfourseasons.php","15","32.873254787326","-96.951006695101","446.237643446655","32.875532687553","-96.947017894702","431.615738150024","32.874464387446","-96.949556794956","440.96049520874","","",NA
"TPC Four Seasons Resort","http://www.provisualizer.com/courses/tpcfourseasons.php","16","32.869310086931","-96.951888695189","505.306680584107","32.873750687375","-96.951969695197","438.769647416382","32.871385487139","-96.95160339516","464.990034990845","32.869823086982","-96.951627695163","494.911680264282"
"TPC Four Seasons Resort","http://www.provisualizer.com/courses/tpcfourseasons.php","17","32.866568686657","-96.953749895375","472.649366630249","32.86780078678","-96.952564595256","498.161932598877",NA,NA,NA,NA,NA,NA
"TPC Four Seasons Resort","http://www.provisualizer.com/courses/tpcfourseasons.php","18","32.863380886338","-96.95649939565","494.765650444336","32.866072786607","-96.954123395412","486.210866151733","32.864539186454","-96.956232995623","485.501943189697",NA,NA,NA
"Colonial CC","http://www.provisualizer.com/courses/colonialccsouth.php","1","35.195843619584","-89.771325277133","363.602136748047","35.196041619604","-89.777231977723","390.176059663086","35.195807619581","-89.774378077438","373.920292442017","35.195946219595","-89.772170377217","347.45082315033"
"Colonial CC","http://www.provisualizer.com/courses/colonialccsouth.php","2","35.198494119849","-89.768377776838","384.772806140137","35.195817519582","-89.770853677085","372.419894864502","35.197733619773","-89.769290376929","379.651149373169",NA,NA,NA
"Colonial CC","http://www.provisualizer.com/courses/colonialccsouth.php","3","35.200343620034","-89.767661376766","392.50057204895","35.198932419893","-89.768131176813","386.432349688721",NA,NA,NA,NA,NA,NA
"Colonial CC","http://www.provisualizer.com/courses/colonialccsouth.php","4","35.197205319721","-89.766186276619","364.963613259278","35.200381420038","-89.766929676693","377.386911208496","35.19809631981","-89.767280676728","378.262639573364",NA,NA,NA
"Colonial CC","http://www.provisualizer.com/courses/colonialccsouth.php","5","35.197161219716","-89.767884576788","363.873821298218","35.196669819667","-89.766030576603","352.766443762818",NA,NA,NA,NA,NA,NA
"Colonial CC","http://www.provisualizer.com/courses/colonialccsouth.php","6","35.195727519573","-89.77030377703","380.958409122314","35.198320419832","-89.76790347679","386.633722657776","35.196470919647","-89.769580176958","371.239591448364",NA,NA,NA
"Colonial CC","http://www.provisualizer.com/courses/colonialccsouth.php","7","35.195058819506","-89.775912577591","386.640205640869","35.195206419521","-89.770222777022","376.231137998657","35.195186619519","-89.773040677304","357.261203573914","35.19479961948","-89.775357277536","372.291686990357"
"Colonial CC","http://www.provisualizer.com/courses/colonialccsouth.php","8","35.191749519175","-89.779613377961","375.87404828125","35.194754619475","-89.776655077665","389.981319862061","35.192711619271","-89.778159877816","378.333601955872",NA,NA,NA
"Colonial CC","http://www.provisualizer.com/courses/colonialccsouth.php","9","35.19560241956","-89.777475877748","384.314867237854","35.192757519276","-89.779037377904","371.092360148926","35.194737519474","-89.77759737776","385.723702065735",NA,NA,NA
"Colonial CC","http://www.provisualizer.com/courses/colonialccsouth.php","10","35.195177619518","-89.783369078337","363.665940315247","35.195872419587","-89.779372177937","383.153086630554","35.194958919496","-89.78190387819","375.358938979797",NA,NA,NA
"Colonial CC","http://www.provisualizer.com/courses/colonialccsouth.php","11","35.19289611929","-89.785058378506","362.545260318909","35.195831019583","-89.783784878378","374.548165599976","35.193746619375","-89.784720878472","337.435039795227",NA,NA,NA
"Colonial CC","http://www.provisualizer.com/courses/colonialccsouth.php","12","35.194114719411","-89.78359947836","348.75267624176","35.19260451926","-89.784618278462","369.026916778564",NA,NA,NA,NA,NA,NA
"Colonial CC","http://www.provisualizer.com/courses/colonialccsouth.php","13","35.191716219172","-89.780959778096","371.861657455444","35.194562019456","-89.783183678318","358.951910496826","35.193057219306","-89.781050678105","347.678628668213",NA,NA,NA
"Colonial CC","http://www.provisualizer.com/courses/colonialccsouth.php","14","35.190975519098","-89.776783777678","382.491471923523","35.190885519089","-89.781128978113","386.199487944641","35.191305819131","-89.778358777836","368.731377854309",NA,NA,NA
"Colonial CC","http://www.provisualizer.com/courses/colonialccsouth.php","15","35.190291519029","-89.77910397791","381.778544029846","35.190585819059","-89.776687477669","383.051436459351",NA,NA,NA,NA,NA,NA
"Colonial CC","http://www.provisualizer.com/courses/colonialccsouth.php","16","35.190370719037","-89.78489727849","349.136273600464","35.190289719029","-89.779618777962","391.044078534546","35.189648918965","-89.782272878227","371.323419673767","35.190473319047","-89.783715578372","348.994473989563"
"Colonial CC","http://www.provisualizer.com/courses/colonialccsouth.php","17","35.191070019107","-89.781834578183","381.040435128479","35.190754119075","-89.786024078602","365.595841780396","35.191539819154","-89.783375378338","377.219329850159",NA,NA,NA
"Colonial CC","http://www.provisualizer.com/courses/colonialccsouth.php","18","35.195655519566","-89.778639577864","373.972932262268","35.19139671914","-89.780463878046","378.58190771759","35.193606219361","-89.779672777967","371.951342893372","35.194876119488","-89.778647677865","374.492697296753"
"Muirfield Village GC","http://www.provisualizer.com/courses/muirfieldvillage.php","1","40.142562714256","-83.136991713699","883.258237092285","40.14129731413","-83.141586214159","919.779208723144","40.142420514242","-83.138834013883","885.755111723633","","",NA
"Muirfield Village GC","http://www.provisualizer.com/courses/muirfieldvillage.php","2","40.144932414493","-83.13329541333","854.089518967285","40.142037114204","-83.136256413626","900.299121099854","40.143762414376","-83.134181013418","860.625667528076",NA,NA,NA
"Muirfield Village GC","http://www.provisualizer.com/courses/muirfieldvillage.php","3","40.143270114327","-83.129486612949","842.429360742187","40.14539861454","-83.132329713233","878.169671072998","40.143478014348","-83.130767313077","845.122176654053",NA,NA,NA
"Muirfield Village GC","http://www.provisualizer.com/courses/muirfieldvillage.php","4","40.144840614484","-83.131248813125","860.201445144043","40.143713814371","-83.129721512972","858.449087304688",NA,NA,NA,NA,NA,NA
"Muirfield Village GC","http://www.provisualizer.com/courses/muirfieldvillage.php","5","40.148869014887","-83.132929113293","868.206802877197","40.145206014521","-83.131651113165","882.943749835205","40.146956514696","-83.133608613361","864.859681258545","40.148473914847","-83.132930913293","863.935142789307"
"Muirfield Village GC","http://www.provisualizer.com/courses/muirfieldvillage.php","6","40.150580815058","-83.135878413588","876.75222564209","40.149205614921","-83.131428813143","881.626728065185","40.149931914993","-83.134343913434","876.263423735352",NA,NA,NA
"Muirfield Village GC","http://www.provisualizer.com/courses/muirfieldvillage.php","7","40.147159014716","-83.138392113839","900.409757336426","40.151294515129","-83.13620331362","892.903313962403","40.14940451494","-83.137923213792","899.5909490625","40.147638714764","-83.138051013805","899.095639141846"
"Muirfield Village GC","http://www.provisualizer.com/courses/muirfieldvillage.php","8","40.145051214505","-83.13940281394","897.308538520508","40.146533514653","-83.139142713914","913.631939024658",NA,NA,NA,NA,NA,NA
"Muirfield Village GC","http://www.provisualizer.com/courses/muirfieldvillage.php","9","40.141990314199","-83.140805914081","888.880960869141","40.145035014504","-83.138887113889","896.175943852539","40.142907414291","-83.140037314004","896.518065137939",NA,NA,NA
"Muirfield Village GC","http://www.provisualizer.com/courses/muirfieldvillage.php","10","40.143815514382","-83.144909014491","940.641498378906","40.140889614089","-83.141685214169","925.279281468506","40.142877714288","-83.143407814341","926.021595548096","","",NA
"Muirfield Village GC","http://www.provisualizer.com/courses/muirfieldvillage.php","11","40.144887414489","-83.151056915106","927.403897703857","40.143562614356","-83.145375214538","944.301905775146","40.144621914462","-83.148050014805","916.704122086182","40.144692114469","-83.150253215025","917.601627266846"
"Muirfield Village GC","http://www.provisualizer.com/courses/muirfieldvillage.php","12","40.144684014468","-83.152540115254","931.356564986572","40.144235814424","-83.150716715072","942.948439127197",NA,NA,NA,NA,NA,NA
"Muirfield Village GC","http://www.provisualizer.com/courses/muirfieldvillage.php","13","40.144143114414","-83.149248814925","929.499277938232","40.144313214431","-83.153964815396","957.586364150391","40.14370301437","-83.1510047151","949.226970460205",NA,NA,NA
"Muirfield Village GC","http://www.provisualizer.com/courses/muirfieldvillage.php","14","40.142541114254","-83.145622714562","907.347700664062","40.144346514435","-83.148643114864","936.395069360352","40.143057714306","-83.146547914655","905.039758682861",NA,NA,NA
"Muirfield Village GC","http://www.provisualizer.com/courses/muirfieldvillage.php","15","40.140835614084","-83.151153215115","942.751096120606","40.142047914205","-83.145684814569","904.663595478516","40.141282914128","-83.148525214853","927.242198588867","40.140978714098","-83.150144315014","928.602273374023"
"Muirfield Village GC","http://www.provisualizer.com/courses/muirfieldvillage.php","16","40.140220914022","-83.149646614965","942.962456387939","40.140493614049","-83.151762515176","957.085447325439",NA,NA,NA,NA,NA,NA
"Muirfield Village GC","http://www.provisualizer.com/courses/muirfieldvillage.php","17","40.141048914105","-83.146229314623","925.640025686035","40.139310113931","-83.150783315078","952.405484456787","40.14029561403","-83.147942914794","934.790293251953",NA,NA,NA
"Muirfield Village GC","http://www.provisualizer.com/courses/muirfieldvillage.php","18","40.140669114067","-83.142094714209","917.377751588135","40.141565514157","-83.146454314645","922.939900773926","40.14139901414","-83.14339611434","896.728624418945",NA,NA,NA
"TPC Southwind","http://www.provisualizer.com/courses/tpcsouthwind.php","1","35.054671405467","-89.782523978252","356.988267482605","35.057525305753","-89.780339678034","356.666696502686","35.055842305584","-89.782259378226","356.269932931213","","",NA
"TPC Southwind","http://www.provisualizer.com/courses/tpcsouthwind.php","2","35.055530905553","-89.787927578793","364.499591867065","35.05459850546","-89.78440407844","364.738210700378","35.054854105485","-89.78719947872","363.67142206543",NA,NA,NA
"TPC Southwind","http://www.provisualizer.com/courses/tpcsouthwind.php","3","35.055233005523","-89.792947779295","345.858237052612","35.054648005465","-89.787580178758","367.014989307251","35.05520420552","-89.790309879031","350.511542095032","35.055045805505","-89.792410479241","346.295725772705"
"TPC Southwind","http://www.provisualizer.com/courses/tpcsouthwind.php","4","35.054294305429","-89.790768879077","345.889700796814","35.05450040545","-89.792693079269","358.94122233551",NA,NA,NA,NA,NA,NA
"TPC Southwind","http://www.provisualizer.com/courses/tpcsouthwind.php","5","35.050623205062","-89.788986878899","355.49450307312","35.054411305441","-89.789942678994","357.478821546936","35.052347605235","-89.78869617887","361.294945691528",NA,NA,NA
"TPC Southwind","http://www.provisualizer.com/courses/tpcsouthwind.php","6","35.053744405374","-89.788494578849","360.005257579956","35.050274905027","-89.788293878829","357.220303209534","35.052544705254","-89.787820478782","355.371276332703",NA,NA,NA
"TPC Southwind","http://www.provisualizer.com/courses/tpcsouthwind.php","7","35.053831705383","-89.784577778458","357.948399781799","35.054229505423","-89.789342378934","357.123008401489","35.053957705396","-89.78649837865","355.909614237671",NA,NA,NA
"TPC Southwind","http://www.provisualizer.com/courses/tpcsouthwind.php","8","35.052983005298","-89.782762478276","356.660363704529","35.054330305433","-89.78330427833","367.579259144592",NA,NA,NA,NA,NA,NA
"TPC Southwind","http://www.provisualizer.com/courses/tpcsouthwind.php","9","35.056358905636","-89.780606078061","347.06489792511","35.052962305296","-89.782132478213","368.287806644287","35.055312205531","-89.781637478164","349.922316527405",NA,NA,NA
"TPC Southwind","http://www.provisualizer.com/courses/tpcsouthwind.php","10","35.057933005793","-89.773891177389","346.960994979858","35.057365105737","-89.778366877837","360.897080763855","35.057391205739","-89.775554377555","342.248116579284","","",NA
"TPC Southwind","http://www.provisualizer.com/courses/tpcsouthwind.php","11","35.056616305662","-89.774991877499","339.088651038818","35.057431705743","-89.773782277378","348.149708752441",NA,NA,NA,"","",NA
"TPC Southwind","http://www.provisualizer.com/courses/tpcsouthwind.php","12","35.053289905329","-89.775094477509","336.770721759338","35.056253605625","-89.775155677516","341.648027634583","35.054047705405","-89.774351077435","335.580380983276","","",NA
"TPC Southwind","http://www.provisualizer.com/courses/tpcsouthwind.php","13","35.052660805266","-89.771237077124","352.45643702301","35.052751705275","-89.775793777579","343.942352848205","35.053135105314","-89.773020877302","345.411612082214","","",NA
"TPC Southwind","http://www.provisualizer.com/courses/tpcsouthwind.php","14","35.053767805377","-89.767636176764","341.677013327331","35.052791305279","-89.769652176965","361.914358431397",NA,NA,NA,"","",NA
"TPC Southwind","http://www.provisualizer.com/courses/tpcsouthwind.php","15","35.051848105185","-89.765228676523","330.227864938049","35.054711905471","-89.766670476667","339.275606253967","35.052465505247","-89.766053076605","332.611324911499","","",NA
"TPC Southwind","http://www.provisualizer.com/courses/tpcsouthwind.php","16","35.052291805229","-89.770025677003","355.548644742737","35.051442205144","-89.764959576496","333.374039111633","35.052308905231","-89.767565076757","352.16530352356","35.052384505238","-89.769521676952","355.823833608093"
"TPC Southwind","http://www.provisualizer.com/courses/tpcsouthwind.php","17","35.05209830521","-89.775866677587","335.481834634094","35.051972305197","-89.770976977098","358.167069049377","35.052081205208","-89.773886677389","339.967082732544",NA,NA,NA
"TPC Southwind","http://www.provisualizer.com/courses/tpcsouthwind.php","18","35.05539950554","-89.77750377775","339.570494376831","35.05239800524","-89.77630137763","346.171823200073","35.054737105474","-89.776112377611","336.35836398529",NA,NA,NA
"TPC River Highlands","http://www.provisualizer.com/courses/tpcriverhighlands.php","1","41.628189262819","-72.640469764047","131.752839387207","41.631745163175","-72.640228564023","162.154525779419","41.629442962944","-72.640228564023","128.532761709442","","",NA
"TPC River Highlands","http://www.provisualizer.com/courses/tpcriverhighlands.php","2","41.625662962566","-72.641113264111","154.745602490845","41.628307162831","-72.639981063998","115.988427216797","41.626220062622","-72.641148364115","154.413944089355",NA,NA,NA
"TPC River Highlands","http://www.provisualizer.com/courses/tpcriverhighlands.php","3","41.621990962199","-72.640630864063","149.914929038391","41.625444262544","-72.640905364091","156.890005591583","41.623147462315","-72.641123164112","148.047554568481",NA,NA,NA
"TPC River Highlands","http://www.provisualizer.com/courses/tpcriverhighlands.php","4","41.625059962506","-72.641572264157","156.728619361877","41.621347462135","-72.64080186408","158.158392472992","41.623438162344","-72.642094264209","149.383649825439",NA,NA,NA
"TPC River Highlands","http://www.provisualizer.com/courses/tpcriverhighlands.php","5","41.626721362672","-72.6419988642","159.445965480042","41.624868262487","-72.642363364236","154.021998951263",NA,NA,NA,NA,NA,NA
"TPC River Highlands","http://www.provisualizer.com/courses/tpcriverhighlands.php","6","41.623953862395","-72.643983364398","150.82765295929","41.628541162854","-72.643157164316","157.514749896698","41.626208362621","-72.642862864286","156.036792451782","41.624510962451","-72.643290364329","149.042029156494"
"TPC River Highlands","http://www.provisualizer.com/courses/tpcriverhighlands.php","7","41.627828362783","-72.643555864356","155.81081418396","41.624229262423","-72.644224564422","151.347580694122","41.626526962653","-72.644025664403","149.972950485535",NA,NA,NA
"TPC River Highlands","http://www.provisualizer.com/courses/tpcriverhighlands.php","8","41.629792162979","-72.643653064365","154.152534691925","41.628140662814","-72.644192164419","154.00370141983",NA,NA,NA,NA,NA,NA
"TPC River Highlands","http://www.provisualizer.com/courses/tpcriverhighlands.php","9","41.632927763293","-72.641306764131","161.786923116455","41.630705663071","-72.643889764389","161.550594603424","41.632748663275","-72.642726064273","158.769069455719",NA,NA,NA
"TPC River Highlands","http://www.provisualizer.com/courses/tpcriverhighlands.php","10","41.635089563509","-72.636344163634","139.938569229126","41.633763863376","-72.641052064105","160.228266298981","41.634388463439","-72.638086563809","149.943051167755","","",NA
"TPC River Highlands","http://www.provisualizer.com/courses/tpcriverhighlands.php","11","41.635459463546","-72.635065263507","117.787542633057","41.634613463461","-72.636293763629","166.001963483276",NA,NA,NA,"","",NA
"TPC River Highlands","http://www.provisualizer.com/courses/tpcriverhighlands.php","12","41.631989063199","-72.634229163423","93.4462439535522","41.635323563532","-72.634713363471","118.371962282715","41.633058263306","-72.634164363416","96.9593887618256","","",NA
"TPC River Highlands","http://www.provisualizer.com/courses/tpcriverhighlands.php","13","41.62820096282","-72.634430763443","83.3925889636231","41.632478663248","-72.633780063378","93.0171843630219","41.630176463018","-72.633814263381","79.1543575395203","41.628626662863","-72.634551363455","83.2444377814484"
"TPC River Highlands","http://www.provisualizer.com/courses/tpcriverhighlands.php","14","41.625150862515","-72.636972363697","85.9149136840057","41.627907562791","-72.634455063446","86.0832021630859","41.626245262625","-72.636585363659","117.935374672241",NA,NA,NA
"TPC River Highlands","http://www.provisualizer.com/courses/tpcriverhighlands.php","15","41.627470162747","-72.637992963799","94.3676973738861","41.625078862508","-72.63770136377","188.264001778259","41.627169562717","-72.637923663792","93.5109736611938",NA,NA,NA
"TPC River Highlands","http://www.provisualizer.com/courses/tpcriverhighlands.php","16","41.625708862571","-72.639168363917","92.7103440222931","41.6270039627","-72.638409663841","99.9470114463806",NA,NA,NA,NA,NA,NA
"TPC River Highlands","http://www.provisualizer.com/courses/tpcriverhighlands.php","17","41.628379162838","-72.638674263867","91.943468447876","41.625337162534","-72.639573363957","124.256871412506","41.627638462764","-72.639681363968","92.2336194875336",NA,NA,NA
"TPC River Highlands","http://www.provisualizer.com/courses/tpcriverhighlands.php","18","41.631469763147","-72.638289063829","130.545402559204","41.627859862786","-72.637983063798","105.473216370697","41.630161163016","-72.638066763807","123.048158012543",NA,NA,NA
"Aronimink GC","http://www.provisualizer.com/courses/aronimink.php","1","40.007454700745","-75.406765840677","444.166493048706","40.010520101052","-75.408976240898","437.572423164063","40.008451000845","-75.407657740766","424.615968690186","","",NA
"Aronimink GC","http://www.provisualizer.com/courses/aronimink.php","2","40.007259400726","-75.410137241014","465.43027710144","40.006746400675","-75.405891940589","467.5107890271","40.007563600756","-75.40870174087","458.902739143677",NA,NA,NA
"Aronimink GC","http://www.provisualizer.com/courses/aronimink.php","3","40.005961600596","-75.405548140555","458.836257278442","40.006967800697","-75.41010484101","466.765471248779","40.006157800616","-75.407291440729","465.643840081177",NA,NA,NA
"Aronimink GC","http://www.provisualizer.com/courses/aronimink.php","4","40.003413700341","-75.408911440891","461.166026137085","40.005673600567","-75.405049540505","456.927707105103","40.004334400433","-75.407493940749","467.742774692383",NA,NA,NA
"Aronimink GC","http://www.provisualizer.com/courses/aronimink.php","5","40.00260190026","-75.410062541006","455.855186411743","40.003312900331","-75.408429040843","469.178492623901",NA,NA,NA,NA,NA,NA
"Aronimink GC","http://www.provisualizer.com/courses/aronimink.php","6","40.005191200519","-75.407307640731","474.226658895264","40.002971800297","-75.410019341002","452.162539315796","40.004770000477","-75.408719740872","460.592920419311",NA,NA,NA
"Aronimink GC","http://www.provisualizer.com/courses/aronimink.php","7","40.006655500666","-75.410349641035","452.230823400268","40.005423400542","-75.406623640662","468.214004961548","40.005859900586","-75.40930114093","467.603653379517",NA,NA,NA
"Aronimink GC","http://www.provisualizer.com/courses/aronimink.php","8","40.007847100785","-75.412817441282","419.939735414124","40.006990300699","-75.410528741053","457.972693893433",NA,NA,NA,NA,NA,NA
"Aronimink GC","http://www.provisualizer.com/courses/aronimink.php","9","40.010824301082","-75.410016641002","453.862883105469","40.00749790075","-75.414734441473","437.793745698853","40.009243900924","-75.412613141261","415.196194255676","40.010518301052","-75.410716841072","435.944919068603"
"Aronimink GC","http://www.provisualizer.com/courses/aronimink.php","10","40.00819900082","-75.413007341301","418.701560735779","40.010620901062","-75.409434340943","448.554896893921","40.00909810091","-75.411760841176","417.778724362488","","",NA
"Aronimink GC","http://www.provisualizer.com/courses/aronimink.php","11","40.00570060057","-75.410391941039","443.553588322754","40.007972200797","-75.41359504136","425.307920754394","40.006391800639","-75.411408941141","418.09150952362","","",NA
"Aronimink GC","http://www.provisualizer.com/courses/aronimink.php","12","40.002108700211","-75.410853641085","461.125926759033","40.005815800582","-75.409906840991","459.793636187134","40.00349920035","-75.410372141037","448.615571608276","","",NA
"Aronimink GC","http://www.provisualizer.com/courses/aronimink.php","13","40.004621500462","-75.413007341301","467.457323189697","40.001809000181","-75.411140741114","464.845406896972","40.003876300388","-75.412464641246","464.370772435913","","",NA
"Aronimink GC","http://www.provisualizer.com/courses/aronimink.php","14","40.006111000611","-75.414332141433","455.714212817993","40.00450090045","-75.413351141335","475.636144524536",NA,NA,NA,"","",NA
"Aronimink GC","http://www.provisualizer.com/courses/aronimink.php","15","40.003456900346","-75.411105641111","454.790975951538","40.006785100679","-75.414225041423","446.516887305298","40.004869000487","-75.412371041237","450.963512844238","","",NA
"Aronimink GC","http://www.provisualizer.com/courses/aronimink.php","16","40.00750420075","-75.414021641402","432.296526467285","40.003844800384","-75.410727641073","446.780511930542","40.005912100591","-75.412052441205","424.660473493042","40.007123500712","-75.413733641373","430.224024404907"
"Aronimink GC","http://www.provisualizer.com/courses/aronimink.php","17","40.009267300927","-75.413978441398","427.125859349365","40.007674300767","-75.41480194148","436.552467198486",NA,NA,NA,NA,NA,NA
"Aronimink GC","http://www.provisualizer.com/courses/aronimink.php","18","40.011311201131","-75.410024741002","457.195737155151","40.009552600955","-75.414045041405","431.882867090454","40.010866601087","-75.411642941164","438.244801124878",NA,NA,NA
